Label	slice	Saturated	J.D.-2400000	JD_UTC	BJD_TDB	AIRMASS	Source_Radius	Sky/Pixel_T1	Width_T1	tot_C_cnts	X(FITS)_T1	Y(FITS)_T1	Source-Sky_T1	rel_flux_T1	rel_flux_err_T1	X(FITS)_C2	Y(FITS)_C2	Source-Sky_C2	rel_flux_C2	rel_flux_err_C2	X(FITS)_C3	Y(FITS)_C3	Source-Sky_C3	rel_flux_C3	rel_flux_err_C3	X(FITS)_C4	Y(FITS)_C4	Source-Sky_C4	rel_flux_C4	rel_flux_err_C4	X(FITS)_C5	Y(FITS)_C5	Source-Sky_C5	rel_flux_C5	rel_flux_err_C5	X(FITS)_C6	Y(FITS)_C6	Source-Sky_C6	rel_flux_C6	rel_flux_err_C6	X(FITS)_C7	Y(FITS)_C7	Source-Sky_C7	rel_flux_C7	rel_flux_err_C7	X(FITS)_C8	Y(FITS)_C8	Source-Sky_C8	rel_flux_C8	rel_flux_err_C8	X(FITS)_C9	Y(FITS)_C9	Source-Sky_C9	rel_flux_C9	rel_flux_err_C9	X(FITS)_C10	Y(FITS)_C10	Source-Sky_C10	rel_flux_C10	rel_flux_err_C10	X(FITS)_C11	Y(FITS)_C11	Source-Sky_C11	rel_flux_C11	rel_flux_err_C11
TOI_3505.01_50.000s_R-0161_aligned.fits	161	0	59782.713652893435	2459782.7136528934	2459782.718958702	1.0658115679691462	25	416.7711823088567	20.978882451587396	8115044.307919676	1851.513455213031	1743.278441966187	881660.2704241105	0.108645157927687	0.0001719341660773	2720.8573925174805	3167.5070359594974	874728.2626142694	0.1208135469696022	0.0001951921287072	1700.664976026388	570.1873249623654	1060648.127122725	0.1503527871045797	0.0002124488997226	659.1375853402942	3306.433418470012	800135.659707646	0.1093842313264188	0.0001850437781934	3133.4506220384023	1843.2394029474444	863097.2115963665	0.1190159277408341	0.0001930651184212	2079.6412758380466	3253.765528875486	670284.7157330203	0.0900344339441787	0.0001737943224453	3333.697614669829	505.97802930551006	808367.5187519646	0.1106340874349862	0.0001869417503576	636.7091527747801	2370.296139129019	1097364.8711867223	0.1563714730887729	0.0002163892078394	2004.6774328170764	2780.7335940669823	631601.5076261637	0.0843998577234253	0.0001698811670477	2303.4675449808783	1053.04683484846	674688.6680025241	0.0906796261704013	0.0001733127022693	2516.390845541279	1965.1816666387024	634127.7655782748	0.0847660526606815	0.0001703346087997
TOI_3505.01_50.000s_R-0162_aligned.fits	162	0	59782.7144059143	2459782.7144059143	2459782.7197117265	1.065994407496882	25	406.46028940425833	20.42944852815502	8601143.094214333	1849.550789587997	1743.7428435166885	935606.6406688069	0.1087770114298127	0.0001637123598242	2718.8390697116292	3168.0684566657765	926207.3322554424	0.1206794898331559	0.0001857585666509	1698.6501842258822	570.5516561019044	1128304.550947258	0.1509874118669197	0.0002030063159263	657.2453354395586	3306.9181283998237	850737.8815465452	0.109766890659606	0.0001761582682671	3131.4360144750335	1843.761882823526	912929.8870472776	0.1187440907851296	0.0001836530797177	2077.5885182858183	3254.425237365653	706629.380156809	0.0895089179335435	0.0001647205327239	3331.8746251139864	506.3089448717333	853055.2895101693	0.1100988154770583	0.0001775810898469	634.8094274781827	2370.8885255991245	1163302.2354830843	0.1564032166831708	0.0002063708829606	2002.638592714412	2781.4192819859218	670828.0417565595	0.0845903393899408	0.0001613135275411	2301.509999695521	1053.4796696491794	716329.9711417301	0.0908493276835693	0.0001646822946151	2514.420252400171	1965.8134440863005	672818.5243694575	0.084862636291216	0.000161759609251
TOI_3505.01_50.000s_R-0163_aligned.fits	163	0	59782.71515892353	2459782.7151589235	2459782.7204649015	1.0661961991150744	25	419.7100486538587	20.25186734057121	8354577.20058023	1849.730153248028	1743.2544333506394	908077.5656628252	0.108692222701558	0.0001685466993183	2719.093279109706	3167.363603823368	898174.3743451027	0.120456793346103	0.0001912097184363	1698.8957854047692	570.2335172730809	1097530.826191939	0.1512365733344858	0.0002089040811392	657.3927498260347	3306.203056580336	825796.5115971763	0.1096852924412546	0.0001814566075094	3131.6995376506343	1843.2059492796188	889645.4231950361	0.1191766314449374	0.0001894342663084	2077.7454362326716	3253.600752130116	685381.7979125684	0.0893681490595695	0.0001699116899708	3331.9858132415743	506.1735274069915	826866.643317008	0.1098430441801716	0.0001828731922645	634.9863546571371	2370.3040739840626	1131520.9899451365	0.1566540473932774	0.0002123526464247	2002.906776845764	2780.6894077715765	649487.660865545	0.0842933307287166	0.0001663304030068	2301.6893796739328	1053.050663574461	697895.4181172914	0.091148546843852	0.0001700781111262	2514.616205125609	1965.202087760741	652277.5550934254	0.0846860788486242	0.0001668709064607
TOI_3505.01_50.000s_R-0164_aligned.fits	164	0	59782.715911238454	2459782.7159112385	2459782.721217446	1.0664167322480518	25	427.4213918178308	20.105192207933193	8217716.680763998	1851.997383019868	1742.6901369522411	895770.6416661657	0.1090048095431402	0.0001715534977778	2721.353702610296	3166.9767031807123	884011.1158612575	0.120540851829655	0.0001944570026592	1701.2427900688922	569.5482161594664	1075137.7282016934	0.1505251443970391	0.0002118442457911	659.5629560960895	3305.8829355907533	816066.2451492436	0.1102546320240351	0.0001847332240849	3133.9357514069557	1842.628428085543	870113.282890101	0.1184213730346247	0.0001922554371158	2080.0577825370615	3253.2766069730155	678083.5545298737	0.0899358819158567	0.0001731991528428	3334.304264360394	505.47836743620064	810855.5229251267	0.1094735685799885	0.0001859461472205	637.2943615100287	2369.779862214772	1116358.2993454128	0.1572034869084309	0.0002159617440999	2005.136890571375	2780.3130289704295	637716.8927434101	0.0841315185458522	0.0001691652028186	2304.037327421845	1052.367642347392	685295.7619779409	0.0909794831391851	0.0001730767431107	2516.858961366055	1964.6613672353496	644078.2771399381	0.0850421214764809	0.0001700925405782
TOI_3505.01_50.000s_R-0165_aligned.fits	165	0	59782.71666423604	2459782.716664236	2459782.721970246	1.0666562711906638	25	425.4971695365542	19.768251207026	8319847.488970266	1848.7493753029423	1742.637163110307	903839.0429938572	0.1086364917376297	0.0001696187640387	2718.0201908068957	3166.8320584246526	897707.5988640363	0.1209499702451967	0.0001927019583935	1697.925090894408	569.4591714810108	1090174.422183623	0.1507916626537264	0.0002099176497212	656.2910297793265	3305.7181477275753	822728.4205582654	0.1097392762540894	0.0001825630968546	3130.591591738357	1842.6382912841627	882523.7069538488	0.1186614611411442	0.0001903817710053	2076.7623712223535	3253.097726127311	684220.6689616392	0.0896089718749333	0.0001712024015049	3331.0071859461104	505.3505877988209	828249.8257760806	0.1105571685790372	0.0001845700554117	633.9165789186843	2369.647370608044	1124467.6088759766	0.1562763367069428	0.0002133363271294	2001.885527489825	2780.082488811204	648575.8322560029	0.0845460650175696	0.0001676752238431	2300.6527777018555	1052.3423866319545	689593.8829618712	0.0903762730007892	0.0001708082960438	2513.5710643027032	1964.5816901057292	651605.5215789208	0.0849745644894654	0.0001682331384506
TOI_3505.01_50.000s_R-0166_aligned.fits	166	0	59782.71741736075	2459782.7174173607	2459782.722723369	1.0669148788803475	25	421.74827299055625	19.856468294158304	8478317.633044723	1851.8593249409764	1743.1439852139488	923517.1339631196	0.1089269326692432	0.0001670369024022	2721.175661626336	3167.346449753654	910807.5176454752	0.1203576214311307	0.0001892791062022	1701.010602416614	570.1079503266142	1111522.2005821527	0.1508827292372083	0.0002067308050309	659.4097209135211	3306.10878203365	837412.7464529318	0.1095960176028913	0.0001794808398047	3133.768707893905	1843.0497610785185	903834.807044854	0.1193262732001169	0.000187745992176	2079.8924307263787	3253.6179814253087	697438.2689795279	0.0896348903956204	0.0001682630747613	3334.1981707784485	506.0891869070406	842688.4069138502	0.1103626671695867	0.000181464126179	637.0595529139666	2370.2565205984893	1149965.9809973894	0.1569201418815814	0.0002104104660822	2004.991048488732	2780.687459819884	656699.8326781089	0.0839595911535499	0.0001644420463092	2303.842881107908	1052.9558555692984	704332.0381458155	0.0906011504070679	0.0001680495147062	2516.6849708304567	1965.051980068628	663615.8336046174	0.0849188939816185	0.0001653431510412
TOI_3505.01_50.000s_R-0167_aligned.fits	167	0	59782.71817038162	2459782.7181703816	2459782.7234762423	1.0671923837239297	25	429.3418444833836	20.68299666578172	8371938.281007422	1844.1677288625783	1742.30046816286	909673.5874486266	0.1086574646055755	0.0001691937949503	2713.4151690977455	3166.528963337516	896198.6157164527	0.1198809289570908	0.0001916554437007	1693.329273532251	569.1726868557962	1101506.9229692826	0.1515050302691413	0.000209825317066	651.701479308147	3305.4637193575736	828990.0623867121	0.1099026585308178	0.0001820895794158	3126.1112174064133	1842.3230963204655	885076.338513583	0.1182172644977033	0.0001897194357875	2072.125113377865	3252.9114856595825	685614.6384302587	0.0891992934869937	0.0001705373522481	3326.4127774425683	505.14814605358833	831646.4395446853	0.1102936672784478	0.0001840313060634	629.2475934631298	2369.377533652905	1133423.1470869042	0.1565822722087784	0.0002128298145132	1997.3243417189592	2779.775962811064	656208.2138917105	0.0850481040917251	0.0001676144430614	2296.1333764468113	1052.0192246473484	698309.0411452843	0.0910011442197108	0.000170791988425	2509.068602843827	1964.3091993361256	654964.8613225488	0.0848732820112907	0.0001678085577902
TOI_3505.01_50.000s_R-0168_aligned.fits	168	0	59782.71892350679	2459782.718923507	2459782.7242292752	1.0674889559800391	25	427.0071053784329	20.247502196232944	8514476.21868709	1850.7769414459824	1743.4138244456672	925277.0909260887	0.1086710523537952	0.0001668630273383	2720.0791962960993	3167.6420384309413	914808.1973325664	0.1203747577870534	0.0001893780380054	1699.8689119553696	570.3962007050272	1117953.0712239454	0.1511457544221139	0.0002067725388098	658.3445297841398	3306.4051313292366	838869.2045173423	0.1092902754099743	0.0001791500424399	3132.7267797309573	1843.4540859511112	904791.0140305152	0.1188999268296734	0.0001875895172887	2078.806934671988	3253.892892770879	697806.7144724296	0.0892716155002051	0.0001681045956861	3332.9489649035354	506.36867645071607	844975.0585251932	0.1101734051380412	0.0001814339795904	635.9563717238245	2370.357758128487	1154429.4799546646	0.1568508354545429	0.0002101844069404	2003.9697654818297	2780.858344404546	663121.3671511117	0.0844594824320523	0.000164774327802	2302.7221838445116	1053.191610317302	709669.0573796167	0.0909271738189534	0.0001683412707148	2515.6615378847646	1965.3508084715877	668053.0540997053	0.0851410942395733	0.0001655677118751
TOI_3505.01_50.000s_R-0169_aligned.fits	169	0	59782.719676492736	2459782.7196764927	2459782.7249825085	1.067804650301099	25	427.0354617601582	19.598645295014833	8686051.28673929	1848.5890986341071	1743.0092978916364	943000.5164479786	0.1085649261463177	0.0001643703317133	2717.878759881193	3167.2343636209393	934742.4878273824	0.1205915687372173	0.0001867522800333	1697.8172213907576	569.8475406640127	1139806.3189463215	0.1510428463177333	0.000203749853492	656.1480932150309	3306.1330876925604	859226.8354634676	0.1097797504993751	0.0001766016494928	3130.5264728626125	1843.0122103928788	919557.0691696128	0.1184005348371153	0.0001845583410614	2076.622151484427	3253.531767205424	715364.8585372843	0.0897494669977443	0.0001657940320063	3330.9443402323604	505.72848895789593	857295.8842227024	0.1095060249228276	0.0001783683406938	633.795465817625	2370.0403332136884	1176908.3390558036	0.1567300485894826	0.0002070042941008	2001.78096096368	2780.4874512421957	677285.1311743036	0.0845679743943684	0.0001622979270977	2300.6238790196476	1052.6149797755234	723980.5872156031	0.0909286810601812	0.0001658097458062	2513.5246400037577	1965.0034506839124	681883.7751268077	0.0851910925324249	0.000163088311727
TOI_3505.01_50.000s_R-0170_aligned.fits	170	0	59782.7204295136	2459782.7204295136	2459782.7257356197	1.0681393609043437	25	429.3399306370153	19.195515052666295	8729785.297027163	1852.4900073050696	1743.8271395591887	948988.168929018	0.1087069311145815	0.0001640490197815	2721.69145851906	3167.957169670667	938753.4355737492	0.1204915410779266	0.0001862544146498	1701.6894561446445	570.6655218249416	1144932.230990795	0.1509498234207857	0.0002031938330307	660.0113264825324	3306.87956425634	862950.8332213792	0.1096948000103086	0.0001761962283404	3134.388874831021	1843.8213599091976	929860.146087187	0.1192139832233042	0.0001846340482675	2080.4966847391383	3254.294477957524	716690.9450751997	0.0894399733232414	0.0001652484525183	3334.7437256091384	506.48920267672474	869026.0100157228	0.1105524260807273	0.000178586329539	637.6258039835016	2370.881854988495	1181830.0832012466	0.1565761917925052	0.0002064565471578	2005.5946443732205	2781.2925867772	673621.881844477	0.0836157172004438	0.0001613383736193	2304.509409424792	1053.4720287829275	728569.6126710139	0.0910573644571914	0.0001654495572085	2517.2913775068964	1965.776654213412	683550.118346395	0.0849527888716854	0.0001625592729602
TOI_3505.01_50.000s_R-0171_aligned.fits	171	0	59782.72118182853	2459782.7211818285	2459782.7264877493	1.0684926923330638	25	429.454462120026	19.16850918510201	8794865.928803744	1849.0502502088364	1742.919888514668	956178.6047113712	0.1087200887940572	0.0001631570295259	2718.266227144869	3167.009870386456	943532.35829388	0.120174789393467	0.0001850998360177	1698.2555296217006	569.8081477517521	1157275.208394013	0.151523595693791	0.0002025133035005	656.6560293226732	3305.903286781341	873289.531749001	0.1102418872175104	0.0001755661043537	3130.9556247031965	1842.849266150174	931830.0222250678	0.1185076646343996	0.0001832557641415	2077.075440711369	3253.396810649979	720862.4381815974	0.0892819081659885	0.0001642099164661	3331.302652210607	505.709417107862	872495.7447904067	0.1101306458199881	0.000177423707023	634.2945037306795	2369.842455271876	1191338.990561185	0.1566824185983018	0.000205411792259	2002.2116301798744	2780.2829948667268	684012.4796223773	0.084332984673939	0.0001608824229937	2301.018618187913	1052.645975451789	732573.8695146578	0.0908642187764225	0.0001644639013729	2513.856349924952	1964.9809951029663	687655.2854715564	0.0848202070630941	0.0001616012111137
TOI_3505.01_50.000s_R-0172_aligned.fits	172	0	59782.72193413181	2459782.721934132	2459782.7272400553	1.068865187505295	25	430.9336448084733	19.413660429137295	8733490.240923135	1848.2709316848784	1745.0504649357608	950744.0648011884	0.1088618683451685	0.0001642109969641	2717.5688150856076	3169.2493011770266	937857.3027021864	0.1203054723246392	0.0001862568852656	1697.545966726645	571.8114707894911	1147016.5690733753	0.1511923218463771	0.0002034909067687	655.779686842185	3308.1033306122495	864232.7891552892	0.1098239312225244	0.0001762918654532	3130.238495919339	1845.0613283719008	927420.028667863	0.1188075438024941	0.0001845373339389	2076.2128247363175	3255.5842610233294	717365.3483727878	0.089490290881004	0.0001653799758875	3330.594900982416	507.641100862244	866333.7040660124	0.1101203083995208	0.0001784764004264	633.4044555321426	2372.031484294029	1182219.4768662518	0.1565590102388422	0.0002065127161614	2001.3771901461469	2782.473877906106	684980.2297684837	0.0851064642796183	0.0001623911939045	2300.241651559752	1054.8165498102735	723089.5945451638	0.0902688425293834	0.0001651104606694	2513.1406234342726	1967.0762497123576	682975.1977057211	0.0848362116012851	0.0001626280051139
TOI_3505.01_50.000s_R-0173_aligned.fits	173	0	59782.72268714104	2459782.722687141	2459782.727992862	1.0692570639917698	25	430.293118290333	19.37976501102657	8733998.531949703	1851.883417871369	1744.363277165853	948428.0052248648	0.1085903554661058	0.0001640047674349	2721.095331744118	3168.5526912430196	938005.257616192	0.1203188900514262	0.0001861310628413	1701.065948453002	571.3187947288216	1145738.5561649264	0.1509883108672004	0.0002032629282747	659.3561356056175	3307.4307524586266	866231.2285208617	0.110098735144766	0.0001763831092304	3133.7721093654745	1844.3850100918603	927462.4431190806	0.1188058868319418	0.0001844658732749	2079.814513001544	3254.8481435796507	719741.6066372743	0.0898076532041323	0.000165439324643	3334.1728122392446	507.2754624837471	865037.311227183	0.1099303055337406	0.0001783037010127	636.9827865320381	2371.3673507449175	1186209.569928264	0.1571598750173024	0.0002067949848045	2004.954009062263	2781.830114721852	680376.8787097266	0.0844808594200611	0.0001618458019709	2303.8464165068117	1054.1839104221726	724678.8145247198	0.0904794464563722	0.0001651626941593	2516.722158496913	1966.372292052591	680516.8655014735	0.0844997100243722	0.0001623118304017
TOI_3505.01_50.000s_R-0174_aligned.fits	174	0	59782.723439467605	2459782.7234394676	2459782.72874574	1.0696681530799033	25	431.19822852075697	19.63986118004808	8704827.24986745	1847.7232932272368	1745.5227600375856	947020.2334903833	0.1087925361763846	0.0001646028588769	2716.996545221841	3169.6713642292993	931717.8946899436	0.1198642463545615	0.0001865220955607	1696.9640616618706	572.3609411410871	1145078.5910908892	0.1514704579181345	0.0002042065052623	655.3520222754474	3308.445897682909	860887.4636455772	0.1097519214971223	0.0001767623060886	3129.660985079962	1845.5437758126463	923265.154632642	0.1186477911932389	0.0001849741905654	2075.7591494681337	3255.9277956531732	710688.6673700777	0.0889012193166231	0.0001654766141524	3330.0654371718692	508.35964856539886	866204.4325850263	0.1105046706259724	0.0001791975180448	632.9533097539244	2372.4261978175064	1179205.5072486158	0.1566921043308065	0.0002071345723919	2000.9169152293491	2782.936300887955	681574.0231375671	0.0849498331757582	0.0001627553076845	2299.7125041029544	1055.3110271710034	725980.8740662688	0.0909882005333598	0.0001660493042563	2512.590629393935	1967.610423721476	680224.6414008432	0.0847673928031216	0.0001630668421028
TOI_3505.01_50.000s_R-0175_aligned.fits	175	0	59782.72419247683	2459782.724192477	2459782.7294984516	1.0700983560958284	25	433.59439025997176	19.690180741172178	8659890.23811205	1855.266713530494	1744.4493408506803	942176.1991719112	0.1087977068145053	0.0001654686523871	2724.515824377728	3168.4794065989295	934439.6844553426	0.1209560112986604	0.0001881462046896	1704.4651368521068	571.2290293459473	1134172.7787463446	0.1507062661959059	0.000204694161133	662.7965327328958	3307.308015238477	855189.4290358385	0.1095736338850203	0.0001775576136908	3137.1528246623648	1844.461928272088	919198.589373798	0.1187488962337919	0.0001859607730457	2083.269150118416	3254.811498718514	713958.9073677984	0.0898521366029633	0.000166977176401	3337.475962163018	507.3210811468048	862555.9296020602	0.1106218991611876	0.0001802097994893	640.4276405912116	2371.3389825087656	1172213.6054371037	0.1565523810579323	0.0002080532299602	2008.403654916777	2781.7694576939502	670479.7937646614	0.0839210600625775	0.0001629954131825	2307.2789147526546	1054.099306402842	719352.9322917907	0.0905924756205753	0.0001666870598438	2520.1343633446972	1966.42530769445	678328.5880373104	0.0849869508971291	0.0001641333233308
TOI_3505.01_50.000s_R-0176_aligned.fits	176	0	59782.72494560154	2459782.7249456015	2459782.7302514496	1.0705479726191522	25	432.2417036207128	19.535255646671317	8749196.24740886	1847.920315268037	1743.4040034931013	949129.1599075184	0.1084818688560804	0.0001639230958079	2717.0704261288774	3167.7651725262995	939441.409844835	0.12029076832556	0.0001861182146179	1697.1721373210346	570.4245518146104	1147225.8165773307	0.1509116388988431	0.0002031735745702	655.4044148945617	3306.6047303057785	864494.0837160033	0.1096419453478902	0.0001760346160407	3129.8187849832684	1843.4097635993865	929568.3548272682	0.1188762902272039	0.0001845012340008	2075.8142559540547	3254.08741975988	718995.0265163473	0.0895363648728637	0.0001652746438078	3330.2395319943575	506.36659253856214	870219.1120578867	0.1104482342198246	0.0001786028724628	633.0388465789389	2370.5748578008997	1185341.8595740153	0.1567113536030563	0.0002064061469128	2000.96424358459	2781.024694668018	683082.1395655305	0.0846854049462696	0.0001620278220412	2299.926487470481	1053.3334123873417	726262.8433606545	0.0905233543374793	0.0001652271514901	2512.7706305912907	1965.461328186731	684565.6013689878	0.0848849291945122	0.0001626199165424
