ID,ra,dec,Tmag,e_Tmag,GAIA,GAIAmag,gaiabp,gaiarp,pmRA,pmDEC,plx,Teff,rad,mass,d,numcont,contratio,disposition,duplicate_id,dstArcSec,delta_tmag,flux_ratio_to_target,eclipse_fraction_needed_simple,delta_tmag_tfop,flux_ratio_to_target_tfop,eclipse_fraction_needed_tfop,deduplication_key,x_zero_indexed,y_zero_indexed,catalog_screen
390988424,297.0122086799,18.6950735928,16.9614000000,0.0255000000,1824561412252408576.0000000000,17.8481000000,18.6427000000,16.8932000000,-2.3137000000,-5.0381000000,-0.2454880000,4834.0000000000,4.4407400000,,7282.9400000000,,,,,107.5147335620,6.0242000000,0.0038933191,0.7474342399,5.5242000000,0.0061704949,0.4715991232,gaia_1.8245614122524086e+18,2143.6204675295,1783.3338057103,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988177,297.0585304671,18.7252890467,16.9436000000,0.0078000000,1824562889721301504.0000000000,17.5859000000,18.0281000000,16.7519000000,,,,,,,,,,,,107.9372432949,6.0064000000,0.0039576738,0.7352803994,5.5064000000,0.0062724903,0.4639305682,gaia_1.8245628897213015e+18,1710.7485979322,1478.1367186683,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988192,297.0624221955,18.7231927511,16.9017000000,0.0092000000,1824562889721288192.0000000000,17.5244000000,17.9081000000,16.6769000000,-1.6853800000,-4.4732000000,0.0755678000,,,,5007.5900000000,,,SPLIT,,108.1551069447,5.9645000000,0.0041133911,0.7074455009,5.4645000000,0.0065192855,0.4463679346,gaia_1.8245628897212882e+18,1673.8673921450,1498.5717636547,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988245,297.0691312176,18.7166848676,17.1301000000,0.0397000000,1824562683562827008.0000000000,17.7617000000,18.2503000000,17.0308000000,-2.7622500000,-5.8655100000,-0.1220750000,6041.0000000000,2.1573700000,1.1200000000,6211.3700000000,,,,,108.3762856115,6.1929000000,0.0033330360,0.8730778876,5.6929000000,0.0052825060,0.5508749055,gaia_1.824562683562827e+18,1609.9590692143,1562.5710863207,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988627,297.0434991188,18.6687708947,16.9124000000,0.0437000000,1824561072959970816.0000000000,17.7379000000,18.4341000000,16.8143000000,-3.5457100000,-5.3713000000,-0.0026399400,5000.0000000000,3.1233400000,,5591.8500000000,,,,,108.5152076741,5.9752000000,0.0040730524,0.7144518892,5.4752000000,0.0064553531,0.4507886668,gaia_1.8245610729599708e+18,1845.9797249440,2041.6275353366,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988153,297.0335895234,18.7278916197,17.5393000000,0.0095000000,1824563684301185536.0000000000,18.1246000000,18.3685000000,17.2215000000,,,,,,,,,,,,109.6307145533,6.6021000000,0.0022864410,1.2727203521,6.1021000000,0.0036237648,0.8030322536,gaia_1.8245636843011855e+18,1945.8955660522,1454.8472625887,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988288,297.0725192413,18.7120151858,17.2538000000,0.0443000000,1824562683562803200.0000000000,17.8700000000,18.3437000000,17.1546000000,1.3925100000,-5.1527600000,0.1829170000,5710.0000000000,1.2660100000,1.0200000000,3852.5000000000,,,,,109.6904941911,6.3166000000,0.0029741304,0.9784372740,5.8166000000,0.0047136790,0.6173521841,gaia_1.8245626835628032e+18,1577.5284451465,1608.6415197204,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988157,297.0551084509,18.7275053580,16.9013000000,0.0123679000,1824562958445527040.0000000000,18.2784000000,19.6824000000,16.9723000000,7.3585100000,2.5557600000,3.2512800000,3323.0000000000,0.3181980000,0.2974810000,306.8470000000,,,,,110.3064570822,5.9641000000,0.0041149068,0.7071849164,5.4641000000,0.0065216877,0.4462035169,gaia_1.824562958445527e+18,1743.2206205553,1456.4583395593,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
1845610110,297.0608961561,18.7247923150,17.4061000000,0.0262000000,1824562889721295360.0000000000,18.0765000000,18.6065000000,17.2931000000,-2.1606200000,-7.2405200000,0.8472900000,4970.0000000000,,,1217.8100000000,,,,,110.4864115545,6.4689000000,0.0025848777,1.1257786003,5.9689000000,0.0040967551,0.7103182761,gaia_1.8245628897212954e+18,1688.4174103470,1482.8280181103,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
1845606710,297.0119040193,18.6913046199,17.4999000000,0.0090000000,1824561313478242816.0000000000,18.2037000000,18.6232000000,17.2011000000,-3.9494700000,-2.7226200000,0.4848260000,,,,2099.3700000000,,,,,111.0926157532,6.5627000000,0.0023709369,1.2273628928,6.0627000000,0.0037576818,0.7744136315,gaia_1.8245613134782428e+18,2146.0756459800,1820.8382999967,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988208,297.0656237897,18.7215951615,17.3608000000,0.0434000000,1824562889721282048.0000000000,17.9970000000,18.4579000000,17.2284000000,-2.2714000000,-4.8682000000,0.2004870000,5628.0000000000,1.1806500000,1.0000000000,3641.2200000000,,,,,111.2210074184,6.4236000000,0.0026950076,1.0797743062,5.9236000000,0.0042712993,0.6812915289,gaia_1.824562889721282e+18,1643.5408887991,1514.1198537233,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988629,297.0379709562,18.6683893516,16.8697000000,0.6000000000,1824560969880769280.0000000000,17.2997000000,,,-5.8203600000,-8.3037100000,0.6755470000,,,,1567.4500000000,,,,,111.4808887032,5.9325000000,0.0042364297,0.6868991659,5.4325000000,0.0067142885,0.4334040736,gaia_1.8245609698807693e+18,1898.0095068404,2045.9947719634,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
1845610330,297.0488863377,18.7295116391,15.2878000000,0.0148000000,1824562962787638272.0000000000,15.8871000000,16.3636000000,15.2056000000,-1.1269000000,-7.0476300000,0.6146030000,5473.0000000000,1.2668600000,0.9600000000,1563.3800000000,,,,,111.6855505246,4.3506000000,0.0181869553,0.1600047918,3.8506000000,0.0288243817,0.1009561985,gaia_1.8245629627876383e+18,1802.0347965140,1437.1584201688,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
1845605970,297.0381276147,18.6683054233,16.3924000000,0.0068000000,1824560965575696896.0000000000,17.0337000000,16.9855000000,15.7114000000,-5.3617500000,-10.6163000000,-3.4318600000,,,,5428.0900000000,,,,,111.6902395720,5.4552000000,0.0065753670,0.4425608464,4.9552000000,0.0104212545,0.2792370164,gaia_1.824560965575697e+18,1896.5245790520,2046.8129773318,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988446,297.0115336626,18.6919368164,16.2148000000,0.0338000000,1824561309173181440.0000000000,17.1116000000,17.8876000000,16.1097000000,-3.7189300000,-6.0181700000,0.0377174000,4704.0000000000,5.4079900000,,6088.7300000000,,,,,111.7834937763,5.2776000000,0.0077439047,0.3757794176,4.7776000000,0.0122732619,0.2371007834,gaia_1.8245613091731814e+18,2149.6337793642,1814.5903137571,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988136,297.0466386389,18.7298837540,17.5669000000,0.0436000000,1824562962787641600.0000000000,18.2144000000,18.7033000000,17.4506000000,-2.8184700000,-6.4811700000,0.1899890000,5560.0000000000,1.1066300000,0.9800000000,3668.1500000000,,,,,112.0113987727,6.6297000000,0.0022290510,1.3054883151,6.1297000000,0.0035328077,0.8237074406,gaia_1.8245629627876416e+18,1823.2414789345,1433.6919572233,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
1845608646,297.0172146508,18.7176291075,17.3812000000,0.6000000000,1824562206873422592.0000000000,17.8112000000,,,-2.7998300000,-4.7046800000,0.1366600000,,,,4004.7100000000,,,,390988236.0000000000,112.0613195350,6.4440000000,0.0026448436,1.1002540832,5.9440000000,0.0041917947,0.6942133946,gaia_1.8245622068734226e+18,2098.9625571266,1558.5616162803,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
1845608593,297.0150308354,18.7145829379,17.3903000000,0.0427000000,1824562202526483456.0000000000,18.0439000000,18.5659000000,17.3012000000,-2.3013600000,-4.4854900000,0.1273890000,5570.0000000000,1.3704500000,0.9800000000,4155.5700000000,,,,,112.2029807740,6.4531000000,0.0026227687,1.1095145171,5.9531000000,0.0041568083,0.7000563334,gaia_1.8245622025264835e+18,2119.1926993761,1589.0713532692,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988236,297.0170376116,18.7178348142,16.6733000000,0.0064000000,1824562206832469248.0000000000,17.3533000000,17.4686000000,16.1038000000,-3.3652900000,-6.4973500000,0.9610250000,,,,1545.3100000000,,,SPLIT,,112.4477129462,5.7361000000,0.0050764487,0.5732353824,5.2361000000,0.0080456290,0.3616870747,gaia_1.8245622068324692e+18,2100.6527610127,1556.5343801150,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988528,297.0707292442,18.6813028771,17.2110000000,0.0474000000,1824558152424385536.0000000000,17.8941000000,18.4406000000,17.1171000000,-4.6549000000,-7.1449800000,0.1148620000,5537.0000000000,1.5732100000,0.9700000000,4197.8500000000,,,,,112.5033493809,6.2738000000,0.0030937128,0.9406173582,5.7738000000,0.0049032044,0.5934894305,gaia_1.8245581524243855e+18,1590.9159055770,1914.1786704994,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988139,297.0499809590,18.7296465341,13.9246000000,0.0189000000,1824562962787636992.0000000000,14.9518000000,16.0166000000,13.9161000000,-2.3080700000,-5.5316900000,0.0899489000,4176.0000000000,22.8260000000,,6850.6800000000,,,,,112.8384446952,2.9874000000,0.0638322275,0.0455882571,2.4874000000,0.1011672628,0.0287642456,gaia_1.824562962787637e+18,1791.7429427034,1435.7034783449,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988352,297.0104245860,18.7031528130,16.7051000000,0.0357000000,1824561412252444672.0000000000,17.6326000000,18.5128000000,16.6424000000,-1.4365000000,-3.9804300000,0.0571484000,4404.0000000000,3.7211600000,,4864.2800000000,,,,,113.7315844568,5.7679000000,0.0049299215,0.5902730960,5.2679000000,0.0078133990,0.3724371452,gaia_1.8245614122524447e+18,2161.3151963918,1703.1863290580,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988345,297.0764070001,18.7041017418,15.6793000000,0.0112000000,1824562619190202112.0000000000,16.3031000000,16.8285000000,15.6141000000,-7.2801200000,-23.6256000000,1.0294100000,5136.0000000000,0.6886020000,0.8700000000,948.9100000000,,,,,113.8347372025,4.7421000000,0.0126811897,0.2294737374,4.2421000000,0.0200983313,0.1447881400,gaia_1.824562619190202e+18,1540.0241011157,1686.9082389968,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988283,297.0132678871,18.7125922719,16.9687000000,0.0406000000,1824562168171540480.0000000000,17.6231000000,18.1435000000,16.8782000000,-0.7882670000,-3.7751300000,0.1121500000,5672.0000000000,1.8367700000,1.0100000000,4623.8700000000,,,,,114.1698507148,6.0315000000,0.0038672300,0.7524765825,5.5315000000,0.0061291465,0.4747806263,gaia_1.8245621681715405e+18,2135.5766917924,1609.0434401439,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988602,297.0605831407,18.6716179784,15.7698000000,0.0112000000,1824558152423933952.0000000000,16.5858000000,17.3344000000,15.7122000000,-3.2982600000,-10.9062000000,0.3757980000,4646.0000000000,2.4347900000,,2490.2000000000,,,,,114.2788813337,4.8326000000,0.0116670215,0.2494209844,4.3326000000,0.0184909830,0.1573740020,gaia_1.824558152423934e+18,1685.3853261651,2011.5358943858,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988641,297.0488897405,18.6675686160,16.4604000000,0.0430000000,1824561073001701888.0000000000,17.1686000000,17.7490000000,16.3761000000,-2.8717200000,-7.4854500000,0.1092080000,5584.0000000000,2.7698100000,0.9900000000,5066.7000000000,,,,,114.3437403253,5.5232000000,0.0061761808,0.4711649643,5.0232000000,0.0097885869,0.2972849947,gaia_1.824561073001702e+18,1795.0711725808,2053.0194504830,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
1845608519,297.0110043685,18.7072835300,17.7581000000,0.0440000000,1824562168193059840.0000000000,18.4783000000,19.0455000000,17.6446000000,-1.3288900000,-3.9381800000,-0.1509870000,5316.0000000000,1.5172800000,0.9200000000,4831.9300000000,,,,,114.7511463346,6.8209000000,0.0018691321,1.5568722902,6.3209000000,0.0029623748,0.9823200059,gaia_1.8245621681930598e+18,2156.3097233503,1662.0569255115,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988148,297.0311631043,18.7286243846,14.9093000000,0.0205000000,1824563684342163456.0000000000,15.4129000000,15.8138000000,14.8286000000,-3.1101800000,-6.7297100000,-0.1018390000,7167.0000000000,7.3129800000,,9317.9700000000,,,,,114.9019440097,3.9721000000,0.0257727048,0.1129101512,3.4721000000,0.0408469844,0.0712414892,gaia_1.8245636843421635e+18,1968.8270869695,1447.8111496654,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988143,297.0533697313,18.7294495374,16.4206000000,0.0068000000,1824562962746599168.0000000000,17.1161000000,17.6334000000,16.2314000000,,,,,,,,,,,,114.9876450071,5.4834000000,0.0064067828,0.4542061277,4.9834000000,0.0101540664,0.2865846922,gaia_1.8245629627465992e+18,1759.8119998501,1437.3095216474,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988578,297.0217315015,18.6744860892,16.8095000000,0.0344000000,1824561034295200512.0000000000,17.6298000000,18.3322000000,16.7064000000,-3.3009900000,-6.2607000000,0.2581360000,4708.0000000000,2.0189400000,,3338.3800000000,,,,,115.0316843604,5.8723000000,0.0044779578,0.6498497991,5.3723000000,0.0070970849,0.4100275035,gaia_1.8245610342952005e+18,2051.6535007104,1987.0528746825,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988617,297.0574825975,18.6697301000,17.2083000000,0.0105272000,1824558113722181632.0000000000,18.3667000000,19.4327000000,17.2390000000,-5.6965900000,-8.2931700000,1.4585000000,3619.0000000000,0.4898490000,0.4879340000,686.5140000000,,,,,115.4108018670,6.2711000000,0.0031014158,0.9382811446,5.7711000000,0.0049154128,0.5920153794,gaia_1.8245581137221816e+18,1714.3770046482,2030.6308600904,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988137,297.0523140945,18.7298614026,16.8898000000,0.0381000000,1824562962787633664.0000000000,17.5068000000,17.9407000000,16.7499000000,-1.8660900000,-4.3231200000,0.2404920000,5732.0000000000,1.3518000000,1.0200000000,3479.3300000000,,,,,115.4142475788,5.9526000000,0.0041587231,0.6997340197,5.4526000000,0.0065911319,0.4415023189,gaia_1.8245629627876337e+18,1769.7983484640,1433.3244563847,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988499,297.0134072837,18.6838690430,17.5542000000,0.0093000000,1824561244800429568.0000000000,18.3788000000,19.0185000000,17.2883000000,,,,,,,,,,,,115.9637728838,6.6170000000,0.0022552776,1.2903068088,6.1170000000,0.0035743741,0.8141285576,gaia_1.8245612448004296e+18,2131.0982488866,1894.6140173427,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988152,297.0292664280,18.7281936083,16.7104000000,0.0249000000,1824563679995299840.0000000000,17.3052000000,17.7601000000,16.6131000000,-1.5803600000,-4.4487000000,0.3777820000,5685.0000000000,1.0270200000,1.0100000000,2503.5700000000,,,,,116.0084737990,5.7732000000,0.0049059148,0.5931615467,5.2732000000,0.0077753509,0.3742596344,gaia_1.8245636799952998e+18,1986.6399903565,1452.2890113664,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988133,297.0509955808,18.7303869514,15.4310000000,0.0113000000,1824562962787635712.0000000000,16.0129000000,16.3918000000,15.2652000000,-0.6478080000,-2.3801800000,1.0813400000,5312.0000000000,0.6854760000,0.9100000000,911.9070000000,,,,,116.1673567883,4.4938000000,0.0159396947,0.1825630947,3.9938000000,0.0252627137,0.1151895254,gaia_1.8245629627876357e+18,1782.2727961082,1428.2363507587,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988268,297.0133063541,18.7137346843,15.7896000000,0.0292000000,1824562202526483200.0000000000,16.5834000000,17.1944000000,15.6343000000,-5.2359600000,-7.9443200000,0.1523990000,4930.0000000000,,,4805.1700000000,,,SPLIT,,116.2195373263,4.8524000000,0.0114561845,0.2540112718,4.3524000000,0.0181568289,0.1602702775,gaia_1.8245622025264832e+18,2135.3407678866,1597.6808341033,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988555,297.0689715550,18.6773766768,14.9546000000,0.0169000000,1824558152424203520.0000000000,15.5412000000,16.0251000000,14.8865000000,-1.0875700000,-3.3337800000,-0.0094461600,6700.0000000000,7.8017000000,,8974.0100000000,,,,,116.4945550146,4.0174000000,0.0247195181,0.1177207415,3.5174000000,0.0391777960,0.0742767664,gaia_1.8245581524242035e+18,1607.0279167588,1953.3990044635,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988556,297.0179753102,18.6773591055,16.6810000000,0.0385000000,1824561240453642752.0000000000,17.5960000000,18.4649000000,16.6328000000,-5.0892800000,-7.8876900000,0.1150410000,4509.0000000000,3.4859500000,,4631.3900000000,,,,,116.5497341308,5.7438000000,0.0050405741,0.5773151959,5.2438000000,0.0079887715,0.3642612629,gaia_1.8245612404536428e+18,2087.3525879567,1958.8727247203,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988187,297.0215159968,18.7237685369,17.5700000000,0.0398000000,1824562202526530816.0000000000,18.4012000000,19.1156000000,17.4628000000,-3.5450600000,-4.9936400000,0.1546380000,4639.0000000000,1.6689500000,,3822.6900000000,,,,,116.6733739601,6.6328000000,0.0022226957,1.3092210789,6.1328000000,0.0035227352,0.8260626553,gaia_1.8245622025265308e+18,2059.1351102423,1497.0799405147,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988260,297.0734109263,18.7146822987,16.5767000000,0.0219000000,1824562683562818304.0000000000,17.1985000000,17.6397000000,16.4381000000,-2.7797000000,-6.9815200000,0.3160280000,5566.0000000000,1.3291600000,0.9800000000,2899.5700000000,,,,,116.7955602295,5.6395000000,0.0055488119,0.5244365950,5.1395000000,0.0087942741,0.3308971213,gaia_1.8245626835628183e+18,1569.4351451921,1582.0302165608,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988615,297.0276203521,18.6701483969,14.3421000000,0.0061000000,1824561038641982976.0000000000,15.1553000000,15.9505000000,14.2792000000,-0.7562210000,-15.7537000000,3.0958200000,4206.0000000000,0.6411830000,0.6580000000,320.0910000000,,,,,116.8232144765,3.4049000000,0.0434550246,0.0669657888,2.9049000000,0.0688715726,0.0422525563,gaia_1.824561038641983e+18,1995.7035301361,2029.5748948272,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988126,297.0461428805,18.7313751902,16.8047000000,0.0254000000,1824562962787642880.0000000000,17.4050000000,17.8435000000,16.6857000000,0.4123230000,-2.0134600000,0.3455900000,5695.0000000000,1.0697500000,1.0100000000,2703.9100000000,,,,,117.2135283881,5.8675000000,0.0044977985,0.6469831782,5.3675000000,0.0071285303,0.4082187880,gaia_1.824562962787643e+18,1828.0777120006,1418.9146446979,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
1845608610,297.0131533165,18.7142855448,16.7096000000,0.6000000000,1824562206832474624.0000000000,17.1396000000,,,-4.1838600000,-4.0420200000,1.3133700000,,,,763.3610000000,,,,390988268.0000000000,117.2722245115,5.7724000000,0.0049095309,0.5927246501,5.2724000000,0.0077810821,0.3739839713,gaia_1.8245622068324746e+18,2136.8431059897,1592.2193461089,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988224,297.0700976487,18.7196999569,15.7452000000,0.0125000000,1824562687868595712.0000000000,16.3452000000,16.8364000000,15.6773000000,-3.7723700000,-3.4305000000,0.6285360000,5496.0000000000,1.0053400000,0.9600000000,1533.3200000000,,,,,117.6405862664,4.8080000000,0.0119343838,0.2438332846,4.3080000000,0.0189147236,0.1538484018,gaia_1.8245626878685957e+18,1601.2014672293,1532.4922973573,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
1845610133,297.0645925957,18.7248879489,17.5536000000,0.0084000000,1824562894027058688.0000000000,18.1968000000,18.6391000000,17.3607000000,-3.3714200000,-7.5670300000,-0.0119336000,,,,4926.1800000000,,,,,118.0154460302,6.6164000000,0.0022565242,1.2895939558,6.1164000000,0.0035763499,0.8136787778,gaia_1.8245628940270587e+18,1653.6236027820,1481.4898491424,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988653,297.0387565284,18.6664172154,14.9002000000,0.0258000000,1824560969922495488.0000000000,15.8304000000,16.7070000000,14.8487000000,-3.4054600000,-6.1235700000,0.1264330000,4545.0000000000,9.7751000000,,5615.3200000000,,,,,118.0903698746,3.9630000000,0.0259896242,0.1119677598,3.4630000000,0.0411907785,0.0706468804,gaia_1.8245609699224955e+18,1890.3917934603,2065.5208936962,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988370,297.0089096157,18.7010848878,16.5353000000,0.0105000000,1824561412252436480.0000000000,17.3913000000,18.2216000000,16.4544000000,-3.4768000000,-3.3183500000,1.2664900000,4134.0000000000,0.6188490000,0.6500000000,781.4430000000,,,,,118.1286878542,5.5981000000,0.0057644782,0.5048158578,5.0981000000,0.0091360822,0.3185172731,gaia_1.8245614122524365e+18,2175.3573108548,1723.9009746729,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
1845610332,297.0477236782,18.7314899212,17.7472000000,0.0466000000,1824562962787641344.0000000000,18.3770000000,18.8204000000,17.6046000000,-2.8429500000,-5.5051500000,0.0206669000,5795.0000000000,1.1828400000,1.0400000000,4460.8400000000,,,,,118.1642536990,6.8100000000,0.0018879913,1.5413206217,6.3100000000,0.0029922646,0.9725075665,gaia_1.8245629627876413e+18,1813.2056439661,1417.6099357719,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
1845606181,297.0516391978,18.6669063254,17.2251000000,0.0111000000,1824561072959948288.0000000000,17.9001000000,18.1610000000,16.8080000000,-1.9213400000,-7.0678200000,0.6678830000,,,,1538.5600000000,,,DUPLICATE,390988649.0000000000,118.5428792712,6.2879000000,0.0030537958,0.9529124233,5.7879000000,0.0048399402,0.6012470922,gaia_1.8245610729599483e+18,1769.1003821170,2059.3170012120,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988539,297.0716778489,18.6796446140,17.3222000000,0.0441000000,1824558148077193728.0000000000,18.1335000000,18.8564000000,17.2610000000,0.6603450000,-7.8968200000,0.0490028000,4916.0000000000,2.0543900000,,4483.5000000000,,,,,118.5809777387,6.3850000000,0.0027925438,1.0420606320,5.8850000000,0.0044258837,0.6574958091,gaia_1.8245581480771937e+18,1581.7960042224,1930.5651165688,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988173,297.0636993544,18.7257499876,15.3694000000,0.0264000000,1824562894068137984.0000000000,16.1525000000,16.8563000000,15.3195000000,-1.8137400000,-2.4064800000,0.1649200000,4972.0000000000,5.0647500000,,4718.4200000000,,,,,118.6941471609,4.4322000000,0.0168701910,0.1724936011,3.9322000000,0.0267374509,0.1088361045,gaia_1.824562894068138e+18,1662.1317793516,1473.0127710527,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988412,297.0086627402,18.6965971507,17.0187000000,0.0077000000,1824561309173202432.0000000000,17.6669000000,18.0080000000,16.7179000000,-6.2038400000,-8.6963400000,,,,,,,,,,119.0059343030,6.0815000000,0.0036931760,0.7879397113,5.5815000000,0.0058532894,0.4971563478,gaia_1.8245613091732024e+18,2177.1890641112,1768.5461732493,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
1845608599,297.0216180397,18.7248024762,17.4881000000,0.0306000000,1824562202552970752.0000000000,18.1852000000,18.7558000000,17.3944000000,-0.3670740000,-6.0224700000,0.4179430000,5089.0000000000,0.8315070000,0.8500000000,2358.4200000000,,,,,119.3340126478,6.5509000000,0.0023968453,1.2140958902,6.0509000000,0.0037987438,0.7660427188,gaia_1.8245622025529708e+18,2058.2892190456,1486.7893374433,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
1845608647,297.0187505409,18.7224984638,17.7439000000,0.0412000000,1824562206873423872.0000000000,18.4319000000,18.9707000000,17.6305000000,-2.1989000000,-6.7001400000,0.3575090000,5187.0000000000,0.8252870000,0.8800000000,2698.3400000000,,,,,119.6513337430,6.8067000000,0.0018937385,1.5366430250,6.3067000000,0.0030013732,0.9695562025,gaia_1.824562206873424e+18,2085.0382447326,1509.9902867636,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
1845610252,297.0543087162,18.7305371009,17.7680000000,0.0462000000,1824562958440802048.0000000000,18.4332000000,18.8939000000,17.6060000000,-3.7346800000,-2.8128300000,0.0224559000,5548.0000000000,1.2305200000,0.9800000000,4358.1000000000,,,,,119.6851083526,6.8308000000,0.0018521664,1.5711331388,6.3308000000,0.0029354859,0.9913179931,gaia_1.824562958440802e+18,1751.0935514892,1426.3985663733,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988226,297.0713492884,18.7193479835,15.5954000000,0.0147000000,1824562687909695744.0000000000,16.2505000000,16.8111000000,15.5246000000,-1.1734200000,-6.4286100000,1.0882900000,4895.0000000000,0.7305950000,0.8000000000,898.3580000000,,,,,120.1845288759,4.6582000000,0.0136999821,0.2124090365,4.1582000000,0.0217130084,0.1340210416,gaia_1.8245626879096957e+18,1589.3765586384,1535.8599026529,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
