tic_id,gaia_id,separation_arcsec,tmag,delta_tmag,flux_ratio_to_target,eclipse_fraction_needed_tfop,delta_tmag_tfop,eclipse_fraction_needed_simple,valid_measurement_fraction,night_robust_scatter_ppt,night_standard_deviation_ppt,maximum_absolute_deviation_ppt,points_beyond_five_robust_sigma,observed_phase_min,observed_phase_max,historical_schedule_timezone,historical_window_points,outside_window_points,historical_window_depth_ppt,historical_window_depth_error_ppt,historical_window_three_sigma_upper_ppt,post_egress_minus_pre_ingress_ppt,eclipse_shape_consistent,required_eclipse_depth_ppt_tfop,required_eclipse_depth_ppt_simple,target_aperture_overlap,sufficient_schedule_window_measurements,predicted_transit_covered,transit_relevant_clearance,transit_relevant_clearance_uncorrected,disposition,interpretation
390988582,1824561107361434112.0000000000,106.8080625604,14.3078000000,3.3706000000,0.0448497473,0.0409386002,2.8706000000,0.0648833088,1.0000000000,53.4800048101,71.5467646717,394.8002768811,4,0.2490448065,0.3207177306,America/New_York,90,173,-52.8464442525,5.6201448480,-35.9860097086,16.7653187299,True,40.9386002088,64.8833087798,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988424,1824561412252408576.0000000000,107.5147335620,16.9614000000,6.0242000000,0.0038933191,0.4715991232,5.5242000000,0.7474342399,0.4733096085,871.2485772750,943.1974138543,4996.5087140781,1,0.2490448065,0.3207177306,America/New_York,60,64,156.9559140859,158.8639566440,633.5477840180,720.8047978951,False,471.5991232055,747.4342399391,False,False,True,False,False,not cleared - flux too low,"not cleared because of aperture overlap, incomplete/noisy measurements, or an insufficient depth limit"
390988177,1824562889721301504.0000000000,107.9372432949,16.9436000000,6.0064000000,0.0039576738,0.4639305682,5.5064000000,0.7352803994,0.1637010676,828.1588012415,1039.7706221833,3095.1692210391,0,0.2490448065,0.3207177306,America/New_York,21,21,-563.4377869199,231.5234357924,131.1325204572,151.8132200854,True,463.9305682366,735.2803993728,False,False,True,False,False,not cleared - flux too low,"not cleared because of aperture overlap, incomplete/noisy measurements, or an insufficient depth limit"
390988192,1824562889721288192.0000000000,108.1551069447,16.9017000000,5.9645000000,0.0041133911,0.4463679346,5.4645000000,0.7074455009,0.9857651246,321.4710820106,352.4107613852,1764.0954274161,1,0.2490448065,0.3207177306,America/New_York,90,172,-23.7718255091,40.4025648017,97.4358688961,32.0139811439,False,446.3679346249,707.4455009200,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988245,1824562683562827008.0000000000,108.3762856115,17.1301000000,6.1929000000,0.0033330360,0.5508749055,5.6929000000,0.8730778876,0.5658362989,721.8694803445,1325.0418424944,14218.1031814728,1,0.2490448065,0.3207177306,America/New_York,60,90,-185.4567684752,106.9092482757,135.2709763517,211.2572533169,False,550.8749054608,873.0778875625,False,False,True,False,False,not cleared - flux too low,"not cleared because of aperture overlap, incomplete/noisy measurements, or an insufficient depth limit"
390988627,1824561072959970816.0000000000,108.5152076741,16.9124000000,5.9752000000,0.0040730524,0.4507886668,5.4752000000,0.7144518892,1.0000000000,190.2433490335,239.3085697730,714.7095334604,0,0.2490448065,0.3207177306,America/New_York,90,173,69.6160166903,22.1548109402,136.0804495109,-124.7194102536,False,450.7886667970,714.4518892452,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988153,1824563684301185536.0000000000,109.6307145533,17.5393000000,6.6021000000,0.0022864410,0.8030322536,6.1021000000,1.2727203521,0.9893238434,326.4341475806,383.9819574143,1993.2039790126,2,0.2490448065,0.3207177306,America/New_York,88,173,177.2446515709,34.9406353607,282.0665576531,-184.3720737993,False,803.0322536408,1272.7203521220,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988288,1824562683562803200.0000000000,109.6904941911,17.2538000000,6.3166000000,0.0029741304,0.6173521841,5.8166000000,0.9784372740,0.5907473310,931.5873158313,916.2463869501,3259.8375628643,0,0.2490448065,0.3207177306,America/New_York,61,95,70.6621651897,147.4873886803,513.1243312306,254.4260690651,False,617.3521841470,978.4372740056,False,False,True,False,False,not cleared - flux too low,"not cleared because of aperture overlap, incomplete/noisy measurements, or an insufficient depth limit"
390988157,1824562958445527040.0000000000,110.3064570822,16.9013000000,5.9641000000,0.0041149068,0.4462035169,5.4641000000,0.7071849164,0.0035587189,0.0000000000,,0.0000000000,0,0.2490448065,0.3207177306,America/New_York,0,1,,,,,False,446.2035168893,707.1849163701,False,False,True,False,False,not cleared - flux too low,"not cleared because of aperture overlap, incomplete/noisy measurements, or an insufficient depth limit"
1845610110,1824562889721295360.0000000000,110.4864115545,17.4061000000,6.4689000000,0.0025848777,0.7103182761,5.9689000000,1.1257786003,0.8007117438,707.5289616307,792.3530048845,4209.5799302550,1,0.2490448065,0.3207177306,America/New_York,76,138,118.0286251711,95.8518714878,405.5842396345,-194.3575343454,False,710.3182761181,1125.7786003003,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
1845606710,1824561313478242816.0000000000,111.0926157532,17.4999000000,6.5627000000,0.0023709369,0.7744136315,6.0627000000,1.2273628928,0.9964412811,165.2828363676,192.9708816927,1017.2675241478,1,0.2490448065,0.3207177306,America/New_York,90,173,-44.2694528610,21.8268920382,21.2112232536,15.8253885450,True,774.4136315262,1227.3628927550,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988208,1824562889721282048.0000000000,111.2210074184,17.3608000000,6.4236000000,0.0026950076,0.6812915289,5.9236000000,1.0797743062,0.0355871886,507.5228652466,1016.2291208528,2287.0436726991,0,0.2490448065,0.3207177306,America/New_York,3,3,,,,,False,681.2915288690,1079.7743061859,False,False,True,False,False,not cleared - flux too low,"not cleared because of aperture overlap, incomplete/noisy measurements, or an insufficient depth limit"
390988629,1824560969880769280.0000000000,111.4808887032,16.8697000000,5.9325000000,0.0042364297,0.4334040736,5.4325000000,0.6868991659,0.9964412811,175.6630547232,207.8449711277,889.8118282292,1,0.2490448065,0.3207177306,America/New_York,90,173,-113.6808187389,22.4096830673,-46.4517695370,-77.6093379831,False,433.4040736139,686.8991658555,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
1845610330,1824562962787638272.0000000000,111.6855505246,15.2878000000,4.3506000000,0.0181869553,0.1009561985,3.8506000000,0.1600047918,1.0000000000,141.6955874875,168.1336067600,673.2420295608,0,0.2490448065,0.3207177306,America/New_York,90,173,-84.0258060849,18.5233852216,-28.4556504202,22.2076048410,True,100.9561985261,160.0047917808,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
1845605970,1824560965575696896.0000000000,111.6902395720,16.3924000000,5.4552000000,0.0065753670,0.2792370164,4.9552000000,0.4425608464,0.9964412811,163.9758648763,192.8712051859,725.0463554461,0,0.2490448065,0.3207177306,America/New_York,90,173,-74.7802828407,20.7556145195,-12.5134392823,-51.2832345795,False,279.2370163932,442.5608463647,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988446,1824561309173181440.0000000000,111.7834937763,16.2148000000,5.2776000000,0.0077439047,0.2371007834,4.7776000000,0.3757794176,0.9928825623,216.9770579931,246.8048853543,774.8871562277,0,0.2490448065,0.3207177306,America/New_York,90,171,-76.5532558561,30.1166872498,13.7968058933,72.8377829937,False,237.1007834336,375.7794175911,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988136,1824562962787641600.0000000000,112.0113987727,17.5669000000,6.6297000000,0.0022290510,0.8237074406,6.1297000000,1.3054883151,0.9181494662,521.8190035251,996.6544561566,6329.6177542684,9,0.2490448065,0.3207177306,America/New_York,88,162,-56.5401879765,65.8200286179,140.9198978773,-32.1946149466,False,823.7074405540,1305.4883151135,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
1845608646,1824562206873422592.0000000000,112.0613195350,17.3812000000,6.4440000000,0.0026448436,0.6942133946,5.9440000000,1.1002540832,0.9181494662,511.8557553643,532.8101184619,2860.7188918877,1,0.2490448065,0.3207177306,America/New_York,88,156,-386.8304276642,61.5229004115,-202.2617264296,249.1337404921,False,694.2133946199,1100.2540832484,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
1845608593,1824562202526483456.0000000000,112.2029807740,17.3903000000,6.4531000000,0.0026227687,0.7000563334,5.9531000000,1.1095145171,0.9928825623,289.7183304713,329.7501042917,1309.3401629356,0,0.2490448065,0.3207177306,America/New_York,90,173,116.0463899997,39.5572262883,234.7180688645,82.6296485364,False,700.0563333534,1109.5145170711,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988236,1824562206832469248.0000000000,112.4477129462,16.6733000000,5.7361000000,0.0050764487,0.3616870747,5.2361000000,0.5732353824,0.8398576512,767.6414088100,694.3830724124,3690.1523239157,0,0.2490448065,0.3207177306,America/New_York,85,139,-488.7811381123,80.7377317529,-246.5679428537,352.5618479595,False,361.6870746629,573.2353824344,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988528,1824558152424385536.0000000000,112.5033493809,17.2110000000,6.2738000000,0.0030937128,0.5934894305,5.7738000000,0.9406173582,0.4661921708,913.4536492686,914.0792349303,3013.2491486328,0,0.2490448065,0.3207177306,America/New_York,50,77,-311.7257787235,159.9734102197,168.1944519357,-261.6153827064,False,593.4894305151,940.6173582210,False,False,True,False,False,not cleared - flux too low,"not cleared because of aperture overlap, incomplete/noisy measurements, or an insufficient depth limit"
390988139,1824562962787636992.0000000000,112.8384446952,13.9246000000,2.9874000000,0.0638322275,0.0287642456,2.4874000000,0.0455882571,1.0000000000,46.7991279047,59.4453956076,374.5016804926,2,0.2490448065,0.3207177306,America/New_York,90,173,-33.1737524221,5.1361736227,-17.7652315540,0.9982052869,True,28.7642456476,45.5882571131,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988352,1824561412252444672.0000000000,113.7315844568,16.7051000000,5.7679000000,0.0049299215,0.3724371452,5.2679000000,0.5902730960,0.4590747331,1053.5864617617,1403.4886157404,6959.9010041758,3,0.2490448065,0.3207177306,America/New_York,61,68,-170.5965200735,172.5308399875,346.9959998891,-178.4651330970,False,372.4371451527,590.2730959722,False,False,True,False,False,not cleared - flux too low,"not cleared because of aperture overlap, incomplete/noisy measurements, or an insufficient depth limit"
390988345,1824562619190202112.0000000000,113.8347372025,15.6793000000,4.7421000000,0.0126811897,0.1447881400,4.2421000000,0.2294737374,1.0000000000,120.5975894141,137.6489253160,582.7699958409,0,0.2490448065,0.3207177306,America/New_York,90,173,27.4357820707,14.2427295170,70.1639706217,-95.5554860643,False,144.7881399797,229.4737374029,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988283,1824562168171540480.0000000000,114.1698507148,16.9687000000,6.0315000000,0.0038672300,0.4747806263,5.5315000000,0.7524765825,0.9964412811,159.9724258603,198.2601246812,847.3006580114,1,0.2490448065,0.3207177306,America/New_York,90,173,-44.8991444645,19.3521461272,13.1572939170,-6.4001183691,True,474.7806262793,752.4765825025,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988602,1824558152423933952.0000000000,114.2788813337,15.7698000000,4.8326000000,0.0116670215,0.1573740020,4.3326000000,0.2494209844,0.9964412811,194.4527283255,207.2119688076,635.5695932044,0,0.2490448065,0.3207177306,America/New_York,90,173,-146.4903792436,23.0760578340,-77.2622057415,4.9650119538,True,157.3740019909,249.4209844258,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988641,1824561073001701888.0000000000,114.3437403253,16.4604000000,5.5232000000,0.0061761808,0.2972849947,5.0232000000,0.4711649643,0.2597864769,865.3076470747,1061.9982411488,3984.5613944885,0,0.2490448065,0.3207177306,America/New_York,31,39,-272.3278052490,206.4002859826,346.8730526988,400.7850940835,False,297.2849947054,471.1649643294,False,False,True,False,False,not cleared - flux too low,"not cleared because of aperture overlap, incomplete/noisy measurements, or an insufficient depth limit"
1845608519,1824562168193059840.0000000000,114.7511463346,17.7581000000,6.8209000000,0.0018691321,0.9823200059,6.3209000000,1.5568722902,0.0818505338,659.8943211055,830.2574103047,2464.9383918830,0,0.2490448065,0.3207177306,America/New_York,2,14,,,,,False,982.3200059465,1556.8722902430,False,False,True,False,False,not cleared - flux too low,"not cleared because of aperture overlap, incomplete/noisy measurements, or an insufficient depth limit"
390988148,1824563684342163456.0000000000,114.9019440097,14.9093000000,3.9721000000,0.0257727048,0.0712414892,3.4721000000,0.1129101512,1.0000000000,80.1839278573,93.5335514760,365.8880735586,0,0.2490448065,0.3207177306,America/New_York,90,173,-37.3301369117,8.9047632388,-10.6158471954,-23.1504400652,False,71.2414891678,112.9101512028,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988143,1824562962746599168.0000000000,114.9876450071,16.4206000000,5.4834000000,0.0064067828,0.2865846922,4.9834000000,0.4542061277,0.9964412811,226.3237787844,305.5238743605,1540.9580063180,3,0.2490448065,0.3207177306,America/New_York,90,173,108.9630013633,32.3392691191,205.9808087205,-31.6800880908,True,286.5846921742,454.2061276905,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988578,1824561034295200512.0000000000,115.0316843604,16.8095000000,5.8723000000,0.0044779578,0.4100275035,5.3723000000,0.6498497991,0.9288256228,504.6039186313,504.8881208902,1591.8464640983,0,0.2490448065,0.3207177306,America/New_York,89,159,-191.8101909417,60.3598309923,-10.7306979649,-249.1593820524,False,410.0275035264,649.8497990608,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988617,1824558113722181632.0000000000,115.4108018670,17.2083000000,6.2711000000,0.0031014158,0.5920153794,5.7711000000,0.9382811446,0.0427046263,709.0758964378,730.0650348448,1327.2588204211,0,0.2490448065,0.3207177306,America/New_York,2,4,,,,,False,592.0153793951,938.2811446356,False,False,True,False,False,not cleared - flux too low,"not cleared because of aperture overlap, incomplete/noisy measurements, or an insufficient depth limit"
390988137,1824562962787633664.0000000000,115.4142475788,16.8898000000,5.9526000000,0.0041587231,0.4415023189,5.4526000000,0.6997340197,1.0000000000,191.7994681649,226.1797056729,1052.9307258376,1,0.2490448065,0.3207177306,America/New_York,90,173,91.7392764291,23.6540295525,162.7013650866,-59.4166873845,False,441.5023189244,699.7340197191,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988499,1824561244800429568.0000000000,115.9637728838,17.5542000000,6.6170000000,0.0022552776,0.8141285576,6.1170000000,1.2903068088,0.9928825623,371.4329661268,423.9696722579,1699.8258512864,0,0.2490448065,0.3207177306,America/New_York,89,173,49.1145778437,46.8466468186,189.6545182996,147.6987490445,False,814.1285576157,1290.3068087533,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988152,1824563679995299840.0000000000,116.0084737990,16.7104000000,5.7732000000,0.0049059148,0.3742596344,5.2732000000,0.5931615467,0.9679715302,637.9170340200,928.8615483649,3881.2282808363,5,0.2490448065,0.3207177306,America/New_York,90,166,-207.0537788573,85.3561872675,49.0147829453,159.9113232680,False,374.2596343797,593.1615467413,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988133,1824562962787635712.0000000000,116.1673567883,15.4310000000,4.4938000000,0.0159396947,0.1151895254,3.9938000000,0.1825630947,1.0000000000,94.0725247820,126.1322379341,543.5548764263,3,0.2490448065,0.3207177306,America/New_York,90,173,-17.9238018205,13.3954882116,22.2626628142,0.2657397383,True,115.1895254187,182.5630946790,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988268,1824562202526483200.0000000000,116.2195373263,15.7896000000,4.8524000000,0.0114561845,0.1602702775,4.3524000000,0.2540112718,1.0000000000,108.8176789183,132.3559159050,590.7639917760,1,0.2490448065,0.3207177306,America/New_York,90,173,-71.5003991790,14.0299518086,-29.4105437533,13.8974028754,True,160.2702775361,254.0112718208,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988555,1824558152424203520.0000000000,116.4945550146,14.9546000000,4.0174000000,0.0247195181,0.0742767664,3.5174000000,0.1177207415,1.0000000000,75.2083663912,91.5333774521,380.1984154266,1,0.2490448065,0.3207177306,America/New_York,90,173,-50.3815507844,8.7036260179,-24.2706727306,18.6922005525,True,74.2767664494,117.7207415036,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988556,1824561240453642752.0000000000,116.5497341308,16.6810000000,5.7438000000,0.0050405741,0.3642612629,5.2438000000,0.5773151959,0.9750889680,413.5960760307,450.6629764974,1630.5002897048,0,0.2490448065,0.3207177306,America/New_York,90,170,-76.5161783923,54.1581071889,85.9581431744,-31.6260418356,True,364.2612629171,577.3151958745,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988187,1824562202526530816.0000000000,116.6733739601,17.5700000000,6.6328000000,0.0022226957,0.8260626553,6.1328000000,1.3092210789,0.6441281139,643.5225457548,723.6196108096,2137.8479983563,0,0.2490448065,0.3207177306,America/New_York,72,98,30.7570311134,97.1646081845,322.2508556670,-85.8322513094,False,826.0626552923,1309.2210789191,False,False,True,False,False,not cleared - flux too low,"not cleared because of aperture overlap, incomplete/noisy measurements, or an insufficient depth limit"
390988260,1824562683562818304.0000000000,116.7955602295,16.5767000000,5.6395000000,0.0055488119,0.3308971213,5.1395000000,0.5244365950,0.7188612100,654.3510762660,668.7763614320,2223.0067557405,0,0.2490448065,0.3207177306,America/New_York,79,116,-172.5720345278,99.9229961016,127.1969537770,39.4413832802,True,330.8971213258,524.4365949942,False,False,True,False,False,not cleared - flux too low,"not cleared because of aperture overlap, incomplete/noisy measurements, or an insufficient depth limit"
390988615,1824561038641982976.0000000000,116.8232144765,14.3421000000,3.4049000000,0.0434550246,0.0422525563,2.9049000000,0.0669657888,1.0000000000,67.9689200772,84.1848763382,453.1195553908,1,0.2490448065,0.3207177306,America/New_York,90,173,-15.0244584168,8.4978821290,10.4691879702,8.6392166577,False,42.2525562883,66.9657888255,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988126,1824562962787642880.0000000000,117.2135283881,16.8047000000,5.8675000000,0.0044977985,0.4082187880,5.3675000000,0.6469831782,0.9074733096,342.7048159160,1788.8922247185,27672.3752805836,1,0.2490448065,0.3207177306,America/New_York,86,165,-143.3493952427,40.8058422427,-20.9318685147,4.1482475913,True,408.2187880275,646.9831781796,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
1845608610,1824562206832474624.0000000000,117.2722245115,16.7096000000,5.7724000000,0.0049095309,0.3739839713,5.2724000000,0.5927246501,1.0000000000,141.0719723569,164.2692760934,745.3248848218,1,0.2490448065,0.3207177306,America/New_York,90,173,-75.5482581048,15.9181597860,-27.7937787469,25.0591700703,True,373.9839712606,592.7246501405,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988224,1824562687868595712.0000000000,117.6405862664,15.7452000000,4.8080000000,0.0119343838,0.1538484018,4.3080000000,0.2438332846,1.0000000000,153.0032450206,166.8811091062,717.0596708262,0,0.2490448065,0.3207177306,America/New_York,90,173,-111.9516478924,19.1794800662,-54.4132076938,24.8884525232,True,153.8484017626,243.8332846246,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
1845610133,1824562894027058688.0000000000,118.0154460302,17.5536000000,6.6164000000,0.0022565242,0.8136787778,6.1164000000,1.2895939558,0.9608540925,250.8422954758,288.4743476086,866.7637199937,0,0.2490448065,0.3207177306,America/New_York,87,170,52.5058956520,33.1534208593,151.9661582298,-98.8843813263,False,813.6787778386,1289.5939558464,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988653,1824560969922495488.0000000000,118.0903698746,14.9002000000,3.9630000000,0.0259896242,0.0706468804,3.4630000000,0.1119677598,1.0000000000,70.3449411485,95.3891766575,486.8534698892,2,0.2490448065,0.3207177306,America/New_York,90,173,-28.4474124287,8.7174570973,-2.2950411367,-21.8582734401,False,70.6468803675,111.9677597631,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988370,1824561412252436480.0000000000,118.1286878542,16.5353000000,5.5981000000,0.0057644782,0.3185172731,5.0981000000,0.5048158578,0.4234875445,1033.6950090813,2672.7089396156,20911.5708448916,6,0.2490448065,0.3207177306,America/New_York,45,74,9.5955420385,209.4254281474,637.8718264808,80.5367029044,False,318.5172731082,504.8158578305,False,False,True,False,False,not cleared - flux too low,"not cleared because of aperture overlap, incomplete/noisy measurements, or an insufficient depth limit"
1845610332,1824562962787641344.0000000000,118.1642536990,17.7472000000,6.8100000000,0.0018879913,0.9725075665,6.3100000000,1.5413206217,0.6014234875,897.9043411645,790.3696764207,2576.1431854853,0,0.2490448065,0.3207177306,America/New_York,59,106,-424.4579165963,114.9846000397,-79.5041164771,-36.1768224913,True,972.5075664760,1541.3206217247,False,False,True,False,False,not cleared - flux too low,"not cleared because of aperture overlap, incomplete/noisy measurements, or an insufficient depth limit"
1845606181,1824561072959948288.0000000000,118.5428792712,17.2251000000,6.2879000000,0.0030537958,0.6012470922,5.7879000000,0.9529124233,0.7651245552,662.9321262833,694.1744208794,3011.8162432992,0,0.2490448065,0.3207177306,America/New_York,80,123,-62.9816351104,98.2847379168,231.8725786400,208.3249419452,False,601.2470921573,952.9124233472,False,False,True,False,False,not cleared - flux too low,"not cleared because of aperture overlap, incomplete/noisy measurements, or an insufficient depth limit"
390988539,1824558148077193728.0000000000,118.5809777387,17.3222000000,6.3850000000,0.0027925438,0.6574958091,5.8850000000,1.0420606320,0.3096085409,889.8128269314,972.8800731577,4521.1202712388,1,0.2490448065,0.3207177306,America/New_York,26,56,-38.7843513869,212.6649286733,599.2104346329,-116.8609118000,False,657.4958091343,1042.0606319687,False,False,True,False,False,not cleared - flux too low,"not cleared because of aperture overlap, incomplete/noisy measurements, or an insufficient depth limit"
390988173,1824562894068137984.0000000000,118.6941471609,15.3694000000,4.4322000000,0.0168701910,0.1088361045,3.9322000000,0.1724936011,0.9964412811,154.1475609645,166.4905403596,668.6465592577,0,0.2490448065,0.3207177306,America/New_York,90,173,-81.8467328976,18.3471227195,-26.8053647390,65.5762870568,False,108.8361045051,172.4936011241,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988412,1824561309173202432.0000000000,119.0059343030,17.0187000000,6.0815000000,0.0036931760,0.4971563478,5.5815000000,0.7879397113,0.6014234875,902.1766780468,1183.5409391394,6406.4176845450,3,0.2490448065,0.3207177306,America/New_York,49,112,557.9630950122,123.7244504149,929.1364462568,-498.9389744385,False,497.1563478386,787.9397112782,False,False,True,False,False,not cleared - flux too low,"not cleared because of aperture overlap, incomplete/noisy measurements, or an insufficient depth limit"
1845608599,1824562202552970752.0000000000,119.3340126478,17.4881000000,6.5509000000,0.0023968453,0.7660427188,6.0509000000,1.2140958902,0.9039145907,556.4469865822,611.2357335058,2238.6135143410,0,0.2490448065,0.3207177306,America/New_York,88,152,-77.2578253854,70.2062997043,133.3610737276,-100.8780348340,False,766.0427188065,1214.0958901708,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
1845608647,1824562206873423872.0000000000,119.6513337430,17.7439000000,6.8067000000,0.0018937385,0.9695562025,6.3067000000,1.5366430250,0.0142348754,679.9412092725,764.4354287689,1033.7604373568,0,0.2490448065,0.3207177306,America/New_York,0,3,,,,,False,969.5562024726,1536.6430250073,False,False,True,False,False,not cleared - flux too low,"not cleared because of aperture overlap, incomplete/noisy measurements, or an insufficient depth limit"
1845610252,1824562958440802048.0000000000,119.6851083526,17.7680000000,6.8308000000,0.0018521664,0.9913179931,6.3308000000,1.5711331388,0.9572953737,414.8728580540,500.2699559277,2586.9834563217,2,0.2490448065,0.3207177306,America/New_York,84,170,90.4855730633,55.3326969714,256.4836639775,-96.4220248061,False,991.3179930863,1571.1331388066,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988226,1824562687909695744.0000000000,120.1845288759,15.5954000000,4.6582000000,0.0136999821,0.1340210416,4.1582000000,0.2124090365,1.0000000000,94.1959054717,116.2724590619,549.4090984341,2,0.2490448065,0.3207177306,America/New_York,90,173,-13.4291255857,12.3291682873,23.5583792763,-22.1099750836,False,134.0210416227,212.4090365144,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
1845610253,1824562958440809984.0000000000,120.4135830550,17.6810000000,6.7438000000,0.0020066887,0.9149829238,6.2438000000,1.4501502072,0.9252669039,511.3775414276,559.4990266175,2549.3933477259,0,0.2490448065,0.3207177306,America/New_York,83,162,-33.8486966066,63.1634670354,155.6417044996,35.2426069735,False,914.9829238459,1450.1502072216,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
1845606235,1824561073001703424.0000000000,120.4774332720,17.2305000000,6.2933000000,0.0030386452,0.6042448937,5.7933000000,0.9576636186,0.4056939502,843.5945639037,3011.0513176615,23853.9892636239,2,0.2490448065,0.3207177306,America/New_York,51,60,61.7804345050,148.1932292144,506.3601221482,12.7837703032,True,604.2448936841,957.6636185794,False,False,True,False,False,not cleared - flux too low,"not cleared because of aperture overlap, incomplete/noisy measurements, or an insufficient depth limit"
390988164,1824563684342171136.0000000000,120.9895455098,16.4377000000,5.5005000000,0.0063066684,0.2911340413,5.0005000000,0.4614163602,1.0000000000,127.6888653518,173.5327995105,747.2213006114,4,0.2490448065,0.3207177306,America/New_York,90,173,30.3474760883,17.1956278667,81.9343596885,-95.4599827034,False,291.1340413142,461.4163601726,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988151,1824563684342169088.0000000000,121.2189428724,17.2621000000,6.3249000000,0.0029514811,0.6220896688,5.8249000000,0.9859456812,0.8540925267,620.9829379891,621.5497778797,2245.7342738676,0,0.2490448065,0.3207177306,America/New_York,76,156,154.6834865101,84.2518103875,407.4389176725,-203.8545661610,False,622.0896688305,985.9456812299,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988661,1824560965575679488.0000000000,121.4465675500,17.1485000000,6.2113000000,0.0032770269,0.5602901518,5.7113000000,0.8880000475,0.0320284698,641.6410752366,665.1396196204,1158.3878103755,0,0.2490448065,0.3207177306,America/New_York,3,3,,,,,False,560.2901518385,888.0000474519,False,False,True,False,False,not cleared - flux too low,"not cleared because of aperture overlap, incomplete/noisy measurements, or an insufficient depth limit"
390988517,1824561240453664768.0000000000,121.9127483747,17.4343000000,6.4971000000,0.0025186046,0.7290091663,5.9971000000,1.1554016648,0.9537366548,332.1776369932,357.4267134665,1496.9850397262,0,0.2490448065,0.3207177306,America/New_York,89,168,13.5476638868,42.4256926710,140.8247418999,94.4924207418,False,729.0091662504,1155.4016648319,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988632,1824561038641981440.0000000000,122.7494869868,15.8656000000,4.9284000000,0.0106816907,0.1718909410,4.4284000000,0.2724287822,1.0000000000,78.9975818526,113.8669438614,462.7924233150,5,0.2490448065,0.3207177306,America/New_York,90,173,5.4219861949,10.0934388783,35.7023028297,-12.5177440713,False,171.8909409575,272.4287821693,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988166,1824563684342172160.0000000000,122.8574734555,15.6241000000,4.6869000000,0.0133425857,0.1376109487,4.1869000000,0.2180986558,1.0000000000,86.2000562034,97.7396362791,453.9274712903,2,0.2490448065,0.3207177306,America/New_York,90,173,-48.5498689683,10.5566294971,-16.8799804771,-24.4218764131,False,137.6109487209,218.0986558358,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
