frame,utc_midpoint,jd_utc,bjd_tdb,shift_x,shift_y,centroid_rms,background,target_x,target_y,header_shift_x,header_shift_y,registration_shift_x,registration_shift_y,flux_T1,flux_C2,flux_C3,flux_C4,flux_C5,flux_C6,flux_C7,flux_C8,flux_C9,flux_C10,flux_C11,flux_C12,flux_C13,flux_C14,flux_C15
TOI 3718.01-0146R_65.fit,2023-10-13T06:33:36.830,2460230.77334294,2460230.7775042956,-117.08382538003377,-363.8761527777176,0.6882580022023554,1865.5845336914062,1118.1702309240907,1532.5261160252437,-374.36842339342854,89.529398926743,-116.0,-364.0,84286.42158582923,81591.48295879993,102413.42494684155,92449.1219797465,70488.42468853039,162999.1571202369,144845.573189836,89016.68326915544,72507.30179463071,77054.49381251563,122891.52866576076,140808.21569445333,98820.82745434833,77852.90315233963,169243.39746478968
TOI 3718.01-0147R_65.fit,2023-10-13T06:34:54.510,2460230.774242014,2460230.7784034354,-0.0,-0.0,4.710414720932138,2444.43115234375,1235.59,1895.8,-374.36842339342854,89.529398926743,-0.0,-0.0,-3150.3546773130074,-2847.3881962359883,-448.47325255256146,-1406.7965116982814,2502.5880447516683,1424.6251696313266,1779.0516817928292,760.1880634124391,-1225.2229201227892,-3790.0987740876153,902.415436101146,343.0462946766056,-991.2231139112264,187.81901792110875,-4949.716198720969
TOI 3718.01-0148R_65.fit,2023-10-13T06:36:12.220,2460230.775141435,2460230.779302922,-0.0,-0.0,,2193.3673095703125,1235.59,1895.8,-374.3771170741963,86.76847073499641,-0.0,-0.0,1022.9226481257938,-588.006260627415,-296.16609245492145,1386.2217940406408,-63.27162787527777,-373.77482701279223,1699.368131538853,-260.2967357651796,-4064.046185264364,4190.848929484608,-912.5656186856795,-1715.7130761174485,737.9515424829442,814.6894004114438,-3666.001829145709
TOI 3718.01-0149R_65.fit,2023-10-13T06:37:29.920,2460230.776040741,2460230.780202293,-120.79292104515469,-365.0678221787032,0.7882558121288772,1678.228271484375,1114.5197750782677,1530.7736713731395,-374.3771170741963,86.76847073499641,-120.0,-364.0,64075.93405136117,57274.57840457023,78427.4537304116,62704.18719784473,49176.06828097743,112351.10745334486,110065.1751513558,67388.24868073454,56755.79110576585,51135.222271341365,97988.32786552282,106103.62581352284,78443.40596487699,66066.02727104304,92554.56651670695
TOI 3718.01-0150R_65.fit,2023-10-13T06:38:47.570,2460230.7769394675,2460230.7811010852,-119.16765015221449,-366.9965982447279,0.6301961729801093,1679.1129150390625,1116.266250427863,1529.3157117399944,-405.59766883899397,86.86677880083003,-120.0,-368.0,83945.67604583874,85482.75817609113,104120.61011001305,92009.47329022619,70060.84600227978,168350.39958434575,148544.4697984713,94870.99744999292,75743.79408834828,74984.16363662551,128896.70793609228,147236.74253401603,105364.05547869578,91934.82512110681,149633.7102439613
TOI 3718.01-0151R_65.fit,2023-10-13T06:40:05.270,2460230.777838773,2460230.7820004565,-121.7669286932794,-370.17365416002076,0.8342929815766673,1793.533935546875,1113.5820308489344,1525.8231566968332,-405.59766883899397,86.86677880083003,-120.0,-368.0,45203.34045908507,41138.01669081929,56853.35074044997,44491.64346217038,37009.61269294424,84104.19406978949,77204.4577627168,49211.72586144111,40137.16655907687,35623.1968962457,70376.038564377,71457.91513874754,54938.86110137636,45920.66684663645,81171.90122551122
TOI 3718.01-0152R_65.fit,2023-10-13T06:41:22.980,2460230.7787381946,2460230.7828999436,-0.0,-0.0,,2065.51220703125,1235.59,1895.8,-405.59766883899397,86.86677880083003,-0.0,-0.0,-1034.5565395902377,-1180.7708135910798,-243.2567509834189,-1087.0285605231766,2281.965992254205,1136.6040307143703,430.25129128200933,-30.60585499065928,-347.8427372176666,-2679.24363012868,1779.3038040064275,-2028.8165890299715,867.6646297397092,-1763.4443783818278,2208.137572694337
TOI 3718.01-0153R_65.fit,2023-10-13T06:42:40.650,2460230.779637153,2460230.783798967,-120.43170567924744,-372.499075310365,0.838601323833306,1733.960693359375,1115.0135663161398,1523.8728290373483,-405.59766883899397,86.86677880083003,-120.0,-372.0,84142.62466771202,83816.85000440455,102839.5354420552,91572.54954443034,65655.12095124507,166987.54461769713,141305.76650290983,89227.21280040615,73889.36854632408,71744.93809036212,123191.76995462412,139624.69209849113,99509.127388641,83407.21158450539,139870.55487204366
TOI 3718.01-0154R_65.fit,2023-10-13T06:43:58.310,2460230.7805359955,2460230.7846978754,-122.76955625727271,-374.94867307007394,0.6681659292631362,1874.4241943359375,1112.7411801009082,1520.74173496496,-405.60636251976194,84.10585060901283,-124.0,-376.0,40531.00462012575,39247.109303657664,50043.78541740542,44916.35333193396,32692.21427561366,80527.39292143425,71738.56267642789,44182.74071809254,38678.518924567616,34596.73360489751,69207.46173733915,73865.2385067977,49789.720516882604,48742.05879497086,77986.39603069169
TOI 3718.01-0155R_65.fit,2023-10-13T06:45:16.010,2460230.781435301,2460230.7855972466,-126.78038178846305,-377.495351686352,0.8233042594282863,1908.431640625,1108.5640040910237,1518.5445305672695,-405.60636251976194,84.10585060901283,-128.0,-376.0,50608.59056534013,40242.29431425012,60281.8946114569,47877.04572156491,39140.88669642899,78505.63345277891,91728.35068957997,54378.08232479356,46367.44279404916,36248.60752560734,80808.82746185455,84290.60735233547,65908.10106355185,61546.26163159963,67174.23070672294
TOI 3718.01-0156R_65.fit,2023-10-13T06:46:33.760,2460230.7823351854,2460230.7864971966,-0.0,-0.0,,2497.82568359375,1235.59,1895.8,-405.60636251976194,84.10585060901283,-0.0,-0.0,-679.9078136240132,-1243.1083542711567,1456.0513024497777,1886.4345346472692,1757.135317133274,-1156.4329928532243,-1542.16238547815,289.54056532494724,348.8536596582271,984.1503886654973,2349.4215199071914,-4299.420456965687,-1577.1414773953147,2554.6002966810483,-2607.686522817472
TOI 3718.01-0157R_65.fit,2023-10-13T06:47:51.500,2460230.783234954,2460230.7873970303,-0.0,-0.0,,2344.9805908203125,1235.59,1895.8,-436.82691428455973,84.20415867484645,-0.0,-0.0,-2216.1048141985666,1313.3130485475995,1653.5898092377465,3023.9086748170666,31.444365933304653,2616.076631293865,1267.417462554993,854.4865496100392,1799.6109891145024,1822.8525888447184,-150.44167546601966,-342.62458408018574,-1108.2675233362243,-599.4287765587214,-2462.835645648651
TOI 3718.01-0158R_65.fit,2023-10-13T06:49:09.220,2460230.784134491,2460230.788296633,-0.0,-0.0,,2914.92822265625,1235.59,1895.8,-436.82691428455973,84.20415867484645,-0.0,-0.0,-3411.402017344255,-817.7533116508275,-1434.613362353295,2104.956936442293,-1160.1752231954597,-2077.029801935889,480.0802336372435,-749.6859970297664,-1498.2911935509183,3325.660806849599,-3636.3609461863525,-454.18414546875283,-1688.2853159159422,770.266628424637,-3126.891395202372
TOI 3718.01-0159R_65.fit,2023-10-13T06:50:26.940,2460230.785034028,2460230.7891962356,-0.0,-0.0,,4106.77490234375,1235.59,1895.8,-436.8356079653275,81.44323048309987,-0.0,-0.0,-2159.2590823750943,181.13555245939642,-3288.878413893748,3960.7073258697055,-763.4011404821649,-96.66476291557774,1892.6963641769253,3768.270064997021,-3792.6214469941333,1596.0209505995736,3833.1957628955133,-2699.938708684873,1428.611602524761,2545.231311315205,-4175.654647384305
TOI 3718.01-0160R_65.fit,2023-10-13T06:51:44.630,2460230.7859332175,2460230.790095491,-0.0,-0.0,,3513.8145751953125,1235.59,1895.8,-436.8356079653275,81.44323048309987,-0.0,-0.0,-1675.416054119356,-988.6563223092817,-1271.2345999917015,-443.45137538807467,-969.8531611058861,-55.06982119008899,2264.582835971378,-219.78686789935455,-1823.3347661402076,81.43396853329614,-218.07414969149977,-399.2660144139081,1778.4272371544503,237.44585728878155,-3694.1643412215635
TOI 3718.01-0161R_65.fit,2023-10-13T06:53:02.320,2460230.7868324076,2460230.790994746,-0.0,-0.0,,3303.5877685546875,1235.59,1895.8,-436.8356079653275,81.44323048309987,-0.0,-0.0,-1531.960264971014,-284.3782498766668,1064.7834492698312,3478.598111281637,2267.4575041607022,4945.5379478852265,-2229.569446263835,4110.9440366406925,-1791.0818175920285,3517.419709032867,1674.4866035194136,1841.351478528697,307.114418302197,-1089.4511771369725,1581.0738304802217
TOI 3718.01-0162R_65.fit,2023-10-13T06:54:20.090,2460230.7877325234,2460230.7918949276,-0.0,-0.0,,3724.67919921875,1235.59,1895.8,-436.8356079653275,81.44323048309987,-0.0,-0.0,-1583.8567911079153,1028.5434808749706,1313.369405735284,1165.1318163778633,2185.518885830883,1186.5647255294025,-742.7091790740378,-539.076638952829,-2039.0910490602255,-2148.1834785989486,5584.145797453355,-1312.2422145898454,361.2917981003411,4212.944329654332,-430.5622950941324
TOI 3718.01-0163R_65.fit,2023-10-13T06:55:37.820,2460230.788632176,2460230.7927946458,-0.0,-0.0,,3109.4879150390625,1235.59,1895.8,-436.84430164609523,78.6823022913533,-0.0,-0.0,-1338.511593892239,-2334.795945407357,1202.3415808444843,-51.80696392757818,1786.0411623939872,-1095.1759644849226,3454.559865031857,1931.2859490560368,-4046.2648907336406,1687.1364192827605,-1906.5132530159317,2266.717836921569,-1800.8616036367603,682.4556864867918,1498.2503884318285
TOI 3718.01-0164R_65.fit,2023-10-13T06:56:55.530,2460230.7895315974,2460230.7936941325,-0.0,-0.0,,3484.156982421875,1235.59,1895.8,-468.064853410893,78.78061035718692,-0.0,-0.0,-2740.764481321443,-3466.90778633859,-854.0965005261824,-2085.1805079285987,-826.767062514089,2195.49302285444,2988.025040770415,-3245.2883507981896,-2529.717561919708,3975.32345289737,-907.6967659550719,-1165.921416297555,-629.946182816755,-1312.951621921733,-1211.4743619151413
TOI 3718.01-0165R_65.fit,2023-10-13T06:58:13.300,2460230.790431713,2460230.794594314,-0.0,-0.0,,3294.20068359375,1235.59,1895.8,-468.064853410893,78.78061035718692,-0.0,-0.0,-4210.032090669032,2347.9173019961454,-2059.83705142932,2509.5863863634877,2701.510208822321,-3526.4177642525174,89.90236900281161,1303.8697003968991,-416.75387260504067,353.6552344323136,3346.925064627081,-2990.7508538626134,294.8374904249795,2817.3381636962295,-1655.9379895841703
TOI 3718.01-0166R_65.fit,2023-10-13T06:59:30.990,2460230.791330903,2460230.795493569,-0.0,-0.0,,3965.599853515625,1235.59,1895.8,-468.064853410893,78.78061035718692,-0.0,-0.0,921.7950834166259,2787.363649783656,706.117453689687,870.4414278152399,363.75621693674475,2636.3476766413078,1526.483468262013,-576.3015626883134,936.5037373234518,-3110.9353461922146,-89.83725333306938,-1310.0402124412358,-2553.8859533676878,2313.1449377057143,-1095.365126775112
TOI 3718.01-0167R_65.fit,2023-10-13T07:00:48.720,2460230.792230556,2460230.7963932874,-0.0,-0.0,,2622.005126953125,1235.59,1895.8,-468.073547091661,76.01968216536972,-0.0,-0.0,970.1722450193483,-1010.6001169839874,-1531.409859702224,-1612.7633540127426,1069.485334822908,3135.94382354524,-2779.028697364498,-539.4932923768647,1183.6418324580882,-1255.1883966638707,-2534.5915803299285,-2021.0125076640397,-3598.592055459274,-764.4489285910968,-1860.7642003982328
TOI 3718.01-0168R_65.fit,2023-10-13T07:02:06.450,2460230.7931302083,2460230.7972930055,-140.65319539403458,-392.7875714331028,0.8643662316899381,1549.0155639648438,1094.759288471332,1503.7253433553851,-468.073547091661,76.01968216536972,-140.0,-392.0,95880.9468300289,99800.66252939124,120802.92621669872,108847.88746050536,77179.81086305156,195767.88016228308,164251.9539444514,105219.44950381969,86307.65889364341,89121.75568288635,146717.32927330886,164379.61632690672,115650.93706313428,101443.65672974032,193689.99591186433
TOI 3718.01-0169R_65.fit,2023-10-13T07:03:24.590,2460230.7940346063,2460230.798197469,-142.97669922189948,-394.31561500330645,0.7330721510854562,1919.7864990234375,1092.610024414938,1502.2419067763803,-468.073547091661,76.01968216536972,-144.0,-396.0,35474.00132487086,34193.03273680783,44003.52905777772,40418.48152940348,26634.3834592395,67483.84178741672,64952.619427289115,38123.27582157217,31796.430033417186,36514.47924501239,54312.51356057264,62977.279472662834,45747.82113953936,38672.64522916684,68852.90888883243
TOI 3718.01-0170R_65.fit,2023-10-13T07:04:42.310,2460230.794934144,2460230.7990970723,-143.58074610188578,-395.4390851835901,0.8348461841491744,1685.0843505859375,1091.9878894502597,1501.1406883549307,-499.3027925372265,73.35706203945675,-144.0,-396.0,82190.42811631784,88747.40473027178,104080.37629652792,98814.94037511176,66904.75624946645,182190.68776882766,144338.10791273997,89937.55035453127,74532.39555511135,83567.09371875646,120245.7995181738,139544.48249242757,98732.42309202324,83004.29995757877,170168.00035189162
TOI 3718.01-0171R_65.fit,2023-10-13T07:06:00.010,2460230.7958334493,2460230.7999964436,-145.45994459949924,-398.48881213440393,0.6449189849678884,1860.3179931640625,1090.147167463715,1497.8143277815325,-499.3027925372265,73.35706203945675,-144.0,-400.0,37811.18815087946,39661.74249170767,47991.994894790696,42633.88065157179,30920.82459437824,66615.95700618229,70836.27004184062,44675.53690426308,38285.869835388614,31218.90153583605,60680.70148303616,66646.73849347653,51010.04898173874,46185.81225783331,62764.216606057016
TOI 3718.01-0172R_65.fit,2023-10-13T07:07:17.640,2460230.7967319447,2460230.800895004,-0.0,-0.0,,2538.23876953125,1235.59,1895.8,-499.3027925372265,73.35706203945675,-0.0,-0.0,677.8494677224662,3086.963166523492,-1754.0244796380866,1491.6533763348125,2775.804193962831,595.2745493000839,-618.2166427734774,-222.21779035357758,-1952.873954698909,1435.913343027234,-643.0691117916722,1876.4011977722403,-423.3537249416113,-2249.430847989628,-2210.1304633361287
TOI 3718.01-0173R_65.fit,2023-10-13T07:08:35.320,2460230.797631019,2460230.8017941434,-0.0,-0.0,,2351.5767822265625,1235.59,1895.8,-499.31148621799446,70.59613384763955,-0.0,-0.0,-411.5560129513033,1256.0625697046053,-276.52450527925976,-950.2469591242261,2082.740082609933,5380.907673289534,1266.1956101607066,2839.9565770078916,-851.2347496068105,-1684.2119268120732,2459.8728524025064,-854.1058500010986,-570.6053219032474,341.5990372162778,-2685.653960417956
TOI 3718.01-0174R_65.fit,2023-10-13T07:09:52.970,2460230.7985297455,2460230.802692936,-151.9840361329916,-399.68530465551953,0.8562807713704907,1484.601318359375,1083.4938892308994,1496.4335799386718,-499.31148621799446,70.59613384763955,-152.0,-400.0,115132.3220944847,116792.8778143737,144321.07602298772,128116.58302067732,94311.4729446664,229110.06290820683,197659.64381360193,125719.4206694013,102390.85279742419,103993.42361388588,176436.69263529358,201826.388541125,137448.81278681522,114296.60391372931,213518.23901604535
TOI 3718.01-0175R_65.fit,2023-10-13T07:11:10.680,2460230.7994291666,2460230.803592422,-0.0,-0.0,,2470.4801025390625,1235.59,1895.8,-499.31148621799446,70.59613384763955,-0.0,-0.0,1674.3674867295194,-1625.1344105242752,-261.47532344958745,2027.8332555131055,2830.593541558832,1082.788856344996,2807.102332765935,-290.4609588517342,-4308.0052016740665,2028.8765535079874,-1770.0582665170077,-1.0185452154837549,-1761.0204182395246,-48.47202843707055,1719.6547660697252
TOI 3718.01-0176R_65.fit,2023-10-13T07:12:28.400,2460230.8003287036,2460230.8044920247,-0.0,-0.0,,3272.766845703125,1235.59,1895.8,-499.3201798987622,67.83520565589296,-0.0,-0.0,-463.01810793951154,-843.1824705637991,-1716.5266657965258,1759.8602705928497,4954.196845679544,1386.6470670825802,4634.252452111337,1368.1569213503972,717.7399066751823,501.20501188049093,-37.335196253377944,-913.5034025944769,-556.2228599046357,1480.9671190637164,807.0459008775651
TOI 3718.01-0177R_65.fit,2023-10-13T07:13:46.100,2460230.801228009,2460230.8053913955,-161.60698029461992,-405.70967187206725,0.7882436405767812,975.9161376953125,1073.8613861346619,1490.5218501560767,-530.5407316636664,67.93351372172692,-160.0,-404.0,298570.76026574883,278174.68517409044,357357.73233081354,295197.0505510152,239640.34413550247,541869.3979506431,524089.20355151966,312944.77932336566,269002.1514209837,246451.8936777967,444924.8614200301,487506.22798295796,363715.7938170652,319880.3707581769,488899.7648917773
TOI 3718.01-0178R_65.fit,2023-10-13T07:15:03.820,2460230.802127546,2460230.806290998,-164.55178864332606,-405.23674202645816,0.7433258820593418,469.91851806640625,1070.8607125013,1491.038468413842,-530.5407316636664,67.93351372172692,-164.0,-404.0,455951.74266834557,432109.94552550145,549543.1173288709,465983.8261648279,362318.4380736853,849895.6541526612,788252.6203915982,486636.64387555816,410282.1953474598,383310.96720836713,683627.9631095288,757386.9281349725,550412.369966774,482451.6268831885,778423.465542702
TOI 3718.01-0179R_65.fit,2023-10-13T07:16:21.570,2460230.8030274305,2460230.807190948,-165.20816783976647,-409.5074108856569,0.7725220937334647,459.822509765625,1070.2453321337223,1486.673405414403,-530.5494253444342,65.17258552998034,-164.0,-408.0,458146.4729985098,432455.6129116456,551407.7491745092,468820.7838552471,362629.06490392634,853678.0085220309,792143.0203039127,486050.4346870114,410538.4905293819,386177.5857202691,687604.9589731988,763848.7987433111,550827.7050052253,487726.49607932795,786793.3273603899
