time_bjd_tdb,time_btjd,normalized_flux,normalized_flux_error,quality,quality_zero,phase_days_current_ephemeris,cycle_current_ephemeris
2459770.2091965126,2770.2091965125874,0.9974467538742622,0.0021680394168323617,0,True,-0.003943687302513821,-8
2459770.2161410926,2770.216141092591,0.9976961534584731,0.0021680394168323617,0,True,0.003000892701105373,-8
2459770.223085672,2770.223085672129,0.9993819253612136,0.0021680394168323617,0,True,0.00994547223906328,-8
2459770.230030251,2770.2300302512012,0.9975321720396958,0.0021680394168323617,0,True,0.0168900513113599,-8
2459770.2369748303,2770.2369748302735,0.9968622385007508,0.0021680394168323617,0,True,0.02383463038365652,-8
2459770.2439194093,2770.243919409346,0.9992822012922881,0.0021680394168323617,0,True,0.030779209455953138,-8
2459770.250863989,2770.250863988884,0.9983060618106827,0.0021680394168323617,0,True,0.037723788993911045,-8
2459770.257808567,2770.2578085670248,1.0027750472377952,0.0021680394168323617,0,True,0.04466836713488509,-8
2459770.2647531442,2770.2647531442344,1.0017829328306238,0.0021680394168323617,0,True,0.05161294434453656,-8
2459770.2716977214,2770.271697721444,0.9969790700459357,0.0021680394168323617,2048,False,0.05855752155418803,-8
2459770.2786422987,2770.2786422986537,1.0032395122378361,0.0021680394168323617,2048,False,0.0655020987638395,-8
2459770.2855868754,2770.2855868753977,0.9989864863455218,0.0021680394168323617,0,True,0.07244667550782968,-8
2459770.2925314526,2770.2925314526074,0.9979933586035197,0.0021680394168323617,0,True,0.07939125271748115,-8
2459770.299476029,2770.2994760288857,1.0017643351560843,0.0021680394168323617,0,True,0.08633582899581005,-8
2459770.306420604,2770.3064206042327,0.9980510590809375,0.0021680394168323617,0,True,0.09328040434281637,-8
2459770.3133651796,2770.3133651795797,0.9992909636581769,0.0021680394168323617,2048,False,0.10022497968982269,-8
2459770.320309755,2770.3203097549267,1.0004204147388716,0.0021680394168323617,0,True,0.10716955503682901,-8
2459770.3272543303,2770.3272543302737,0.9999428956018943,0.0021680394168323617,0,True,0.11411413038383533,-8
2459770.334198905,2770.334198905155,1.0007933219565637,0.0021680394168323617,2048,False,0.12105870526518037,-8
2459770.3411434796,2770.3411434795707,1.0004034860864062,0.0021680394168323617,0,True,0.1280032796808641,-8
2459770.348088053,2770.348088053055,1.0025741685095948,0.0021680394168323617,2048,False,0.13494785316522528,-8
2459770.3550326265,2770.3550326265395,0.9997804639893287,0.0021680394168323617,0,True,0.14189242664958646,-8
2459770.3619772005,2770.3619772004895,1.0018747290446977,0.0021680394168323617,0,True,0.14883700059960892,-8
2459770.368921774,2770.368921773974,0.9982267832621644,0.0021680394168323617,0,True,0.1557815740839701,-8
2459770.3758663475,2770.375866347458,0.9992294482731612,0.0021680394168323617,0,True,0.16272614756833126,-8
2459770.38281092,2770.3828109200113,1.0014409025213022,0.0021680394168323617,0,True,0.16967072012136986,-8
2459770.389755492,2770.3897554920986,1.0024594828499338,0.0021680394168323617,2048,False,0.17661529220874717,-8
2459770.3967000637,2770.3967000637203,1.001116039296171,0.0021680394168323617,0,True,0.1835598638304632,-8
2459770.403644636,2770.4036446358077,0.9988373473016176,0.0021680394168323617,0,True,0.1905044359178405,-8
2459770.4105892074,2770.4105892074294,0.9990186150204476,0.0021680394168323617,0,True,0.19744900753955652,-8
2459770.4175337795,2770.417533779517,0.9977405017592983,0.0021680394168323617,0,True,0.20439357962693383,-8
2459770.4244783507,2770.424478350673,1.0018537470529094,0.0021680394168323617,2048,False,0.21133815078298857,-8
2459770.431422921,2770.4314229208976,1.000546783553051,0.0021680394168323617,2048,False,0.21828272100772073,-8
2459770.4383674916,2770.438367491588,0.9993423456948857,0.0021680394168323617,0,True,0.22522729169811417,-8
2459770.445312062,2770.4453120618127,0.997386728687527,0.0021680394168323617,2048,False,0.23217186192284633,-8
2459770.4522566325,2770.452256632503,1.0021808753794268,0.0021680394168323617,0,True,0.23911643261323978,-8
2459770.4592012027,2770.459201202728,0.9997496466888897,0.0021680394168323617,0,True,0.24606100283797194,-8
2459770.4661457725,2770.466145772487,0.9948288927510854,0.0021680394168323617,0,True,0.2530055725970428,-8
2459770.4730903413,2770.4730903413147,0.9997252074370908,0.0021680394168323617,0,True,0.2599501414247911,-8
2459770.4800349106,2770.480034910608,0.9969149915198776,0.0021680394168323617,2048,False,0.2668947107182007,-8
2459770.4869794794,2770.486979479436,1.0010122022799914,0.0021680394168323617,0,True,0.273839279545949,-8
2459770.4939240487,2770.4939240487292,0.9999980329382698,0.0021680394168323617,0,True,0.2807838488393586,-8
2459770.5008686176,2770.500868617557,0.997928266742631,0.0021680394168323617,0,True,0.2877284176671069,-8
2459770.5078131864,2770.5078131863847,1.0024780805244735,0.0021680394168323617,0,True,0.2946729864948552,-8
2459770.514757754,2770.5147577538155,0.9995185467395624,0.0021680394168323617,0,True,0.3016175539256196,-8
2459770.5217023217,2770.521702321712,1.0022831625893946,0.0021680394168323617,128,False,0.30856212182204534,-8
2459770.5286468896,2770.5286468896084,1.0004729889342048,0.0021680394168323617,0,True,0.31550668971847107,-8
2459770.5355914575,2770.535591457505,0.9955080059114377,0.0021680394168323617,0,True,0.3224512576148968,-8
2459770.542536025,2770.5425360249355,0.9971319643895066,0.0021680394168323617,0,True,0.32939582504566123,-8
2459770.5494805924,2770.5494805923663,1.001965333100147,0.0021680394168323617,0,True,0.33634039247642566,-8
2459770.556425159,2770.5564251588657,0.9983759223060688,0.0021680394168323617,0,True,0.3432849589758675,-8
2459770.5633697254,2770.563369725365,1.0015321026560637,0.0021680394168323617,2048,False,0.3502295254753094,-8
2459770.5703142923,2770.5703142923303,1.0039521846634634,0.0021680394168323617,0,True,0.35717409244041254,-8
2459770.577258859,2770.5772588588297,0.998593550862941,0.0021680394168323617,0,True,0.3641186589398544,-8
2459770.5842034253,2770.584203425329,0.9973441686246381,0.0021680394168323617,0,True,0.37106322543929626,-8
2459770.591147992,2770.5911479918286,1.0052304171404751,0.0021680394168323617,2048,False,0.3780077919387381,-8
2459770.5980925574,2770.5980925573967,1.0002704411839303,0.0021680394168323617,0,True,0.3849523575068574,-8
2459770.605037123,2770.605037122965,1.0015754972299897,0.0021680394168323617,0,True,0.3918969230749767,-8
2459770.6119816885,2770.611981688533,1.001633078491545,0.0021680394168323617,0,True,0.398841488643096,-8
2459770.618926254,2770.618926254101,0.9955419824322312,0.0021680394168323617,0,True,0.4057860542112153,-8
2459770.6258708197,2770.625870819669,0.9993061636806372,0.0021680394168323617,0,True,0.41273061977933456,-8
2459770.6328153843,2770.632815384306,0.9988322806274641,0.0021680394168323617,0,True,0.4196751844161313,-8
2459770.639759949,2770.639759948943,1.0016113812045822,0.0021680394168323617,0,True,0.426619749052928,-8
2459770.6467045136,2770.6467045135796,1.0030791669028631,0.0021680394168323617,128,False,0.4335643136897247,-8
2459770.653649078,2770.6536490782164,1.0020280406437871,0.0021680394168323617,0,True,0.4405088783265214,-8
2459770.660593643,2770.660593642853,0.9978206148188535,0.0021680394168323617,0,True,0.4474534429633181,-8
2459770.6675382075,2770.66753820749,1.0011700440818534,0.0021680394168323617,2048,False,0.45439800760011484,-8
2459770.6744827717,2770.674482771661,1.0019162161648245,0.0021680394168323617,0,True,0.46134257177125026,-8
2459770.6814273354,2770.6814273353666,0.9986373626923853,0.0021680394168323617,0,True,0.4682871354767244,-8
2459770.688371899,2770.688371899072,0.9979562228623716,0.0021680394168323617,0,True,0.47523169918219854,-8
2459770.695316463,2770.6953164627776,0.9994332477899912,0.0021680394168323617,0,True,0.4821762628876727,-8
2459770.7022610265,2770.702261026483,0.9995130032019592,0.0021680394168323617,2048,False,0.4891208265931468,-8
2459770.70920559,2770.7092055901885,0.9972254892335857,0.0021680394168323617,2048,False,0.49606539029862096,-8
2459770.7161501534,2770.7161501534283,1.0014558045041064,0.0021680394168323617,0,True,0.5030099535384338,-8
2459770.723094716,2770.7230947162025,1.001463076671715,0.0021680394168323617,0,True,0.5099545163125854,-8
2459770.730039279,2770.7300392789766,0.9996847932597259,0.0021680394168323617,0,True,0.5168990790867369,-8
2459770.7369838418,2770.7369838417508,0.9966705393939578,0.0021680394168323617,0,True,0.5238436418608885,-8
2459770.7439284045,2770.743928404525,1.002396298442844,0.0021680394168323617,0,True,0.5307882046350401,-8
2459770.7508729678,2770.7508729677647,0.9990076471611037,0.0021680394168323617,2048,False,0.5377327678748529,-8
2459770.75781753,2770.757817530073,1.0011689711390914,0.0021680394168323617,0,True,0.5446773301833432,-8
2459770.764762092,2770.764762091916,1.000929585687325,0.0021680394168323617,0,True,0.5516218920261722,-8
2459770.771706654,2770.7717066542245,0.998712349469856,0.0021680394168323617,2048,False,0.5585664543346625,-8
2459770.778651216,2770.7786512160674,1.0032593020710001,0.0021680394168323617,0,True,0.5655110161774914,-8
2459770.7855957784,2770.785595778376,0.999611117856742,0.0021680394168323617,0,True,0.5724555784859817,-8
2459770.79254034,2770.7925403402187,1.0025126531245792,0.0021680394168323617,0,True,0.5794001403288107,-8
2459770.799484902,2770.7994849020615,0.9992185996296797,0.0021680394168323617,0,True,0.5863447021716397,-8
2459770.8064294634,2770.8064294634387,1.001304161927091,0.0021680394168323617,0,True,0.5932892635488074,-8
2459770.813374025,2770.813374024816,1.0011489428742026,0.0021680394168323617,0,True,0.6002338249259751,-8
2459770.820318586,2770.820318586193,0.9999133896759421,0.0021680394168323617,0,True,0.6071783863031428,-8
2459770.8272631476,2770.82726314757,0.9971683252275488,0.0021680394168323617,2048,False,0.6141229476803105,-8
2459770.834207709,2770.8342077089474,0.9997728937820642,0.0021680394168323617,0,True,0.6210675090574782,-8
2459770.84115227,2770.841152269859,0.9999762760433757,0.0021680394168323617,0,True,0.6280120699689846,-8
2459770.848096831,2770.8480968307704,1.0001290511710843,0.0021680394168323617,0,True,0.634956630880491,-8
2459770.855041391,2770.855041391216,1.005694286061204,0.0021680394168323617,0,True,0.6419011913263362,-8
2459770.861985952,2770.8619859521277,1.0009409111942562,0.0021680394168323617,0,True,0.6488457522378426,-8
2459770.8689305126,2770.8689305125736,0.9987074616194962,0.0021680394168323617,0,True,0.6557903126836877,-8
2459770.8758750735,2770.875875073485,1.0032510761764921,0.0021680394168323617,0,True,0.6627348735951941,-8
2459770.882819634,2770.882819633931,1.0016945938765607,0.0021680394168323617,2048,False,0.6696794340410392,-8
2459770.889764194,2770.889764193911,1.0015037292808047,0.0021680394168323617,0,True,0.6766239940212231,-8
2459770.896708754,2770.8967087538913,0.9995457875641285,0.0021680394168323617,0,True,0.6835685540014069,-8
2459770.9036533143,2770.903653314337,1.0005733686903737,0.0021680394168323617,0,True,0.690513114447252,-8
2459770.9105978743,2770.9105978743173,0.9981016066066093,0.0021680394168323617,2048,False,0.6974576744274359,-8
2459770.9175424343,2770.9175424342975,0.9981661023881858,0.0021680394168323617,0,True,0.7044022344076197,-8
2459770.9244869943,2770.9244869942777,1.0013034466319164,0.0021680394168323617,0,True,0.7113467943878036,-8
2459770.931431554,2770.931431553792,0.9984990126840313,0.0021680394168323617,2048,False,0.7182913539023261,-8
2459770.9383761133,2770.9383761133067,0.9987019776898243,0.0021680394168323617,2048,False,0.7252359134168487,-8
2459770.9453206724,2770.9453206723556,1.002564869672325,0.0021680394168323617,2048,False,0.7321804724657099,-8
2459770.952265232,2770.95226523187,1.000428759849242,0.0021680394168323617,0,True,0.7391250319802325,-8
2459770.9592097914,2770.9592097913846,1.004734002289302,0.0021680394168323617,0,True,0.746069591494755,-8
2459770.966154351,2770.966154350899,1.0016577561750688,0.0021680394168323617,0,True,0.7530141510092776,-8
2459770.97309891,2770.973098909948,0.9980377665122762,0.0021680394168323617,2048,False,0.7599587100581389,-8
2459770.9800434685,2770.980043468531,1.0030190821081966,0.0021680394168323617,0,True,0.7669032686413388,-8
2459770.9869880276,2770.98698802758,1.005966336659277,0.0021680394168323617,0,True,0.7738478276902001,-8
2459770.9939325866,2770.993932586629,1.001562979564434,0.0021680394168323617,0,True,0.7807923867390614,-8
2459771.0008771457,2771.000877145678,0.9995690942652342,0.0021680394168323617,0,True,0.7877369457879226,-8
2459771.0078217043,2771.007821704261,0.9982211205086988,0.0021680394168323617,0,True,0.7946815043711226,-8
2459771.014766263,2771.014766262844,1.0025744069413198,0.0021680394168323617,2048,False,0.8016260629543226,-8
2459771.0217108214,2771.0217108214274,0.9973253921263049,0.0021680394168323617,2048,False,0.8085706215375226,-8
2459771.0286553795,2771.028655379545,1.001554157590614,0.0021680394168323617,0,True,0.8155151796550613,-8
2459771.035599938,2771.035599938128,1.0014734484517467,0.0021680394168323617,0,True,0.8224597382382612,-8
2459771.0425444967,2771.0425444967113,0.9980926058089956,0.0021680394168323617,0,True,0.8294042968214612,-8
2459771.049489055,2771.049489054829,0.9978451136785836,0.0021680394168323617,2048,False,0.8363488549389999,-8
2459771.056433613,2771.0564336129464,0.9970304520826445,0.0021680394168323617,0,True,0.8432934130565386,-8
2459771.063378171,2771.063378171064,1.00213497727239,0.0021680394168323617,2048,False,0.8502379711740773,-8
2459771.0703227287,2771.070322728716,1.0030609268759108,0.0021680394168323617,2048,False,0.8571825288259547,-8
2459771.077267287,2771.0772672868334,1.0004328131885647,0.0021680394168323617,0,True,0.8641270869434934,-8
2459771.084211845,2771.084211844951,0.9989624643492414,0.0021680394168323617,0,True,0.8710716450610321,-8
2459771.0911564026,2771.091156402603,0.9983821811388465,0.0021680394168323617,0,True,0.8780162027129095,-8
2459771.0981009603,2771.0981009602547,1.0013994154011754,0.0021680394168323617,2048,False,0.8849607603647869,-8
2459771.105045518,2771.1050455179065,1.0036691662060464,0.0021680394168323617,0,True,0.8919053180166643,-8
2459771.111990075,2771.1119900750928,0.9990053820597175,0.0021680394168323617,2048,False,0.8988498752028804,-8
2459771.1189346327,2771.1189346327446,0.9992193149248544,0.0021680394168323617,0,True,0.9057944328547578,-8
2459771.1258791904,2771.1258791903965,0.9971660005182313,0.0021680394168323617,0,True,0.9127389905066352,-8
2459771.1328237476,2771.1328237475827,1.0004928979832313,0.0021680394168323617,0,True,0.9196835476928513,-8
2459771.139768305,2771.139768304769,0.9965959102640745,0.0021680394168323617,0,True,0.9266281048790674,-8
2459771.146712862,2771.146712861955,0.9991842654612989,0.0021680394168323617,0,True,0.9335726620652836,-8
2459771.153657419,2771.1536574191414,1.0006829280679501,0.0021680394168323617,0,True,0.9405172192514997,-8
2459771.1606019763,2771.1606019763276,1.0004446155589457,0.0021680394168323617,0,True,0.9474617764377158,-8
2459771.1675465335,2771.167546533514,0.9974208840321142,0.0021680394168323617,2048,False,0.9544063336239319,-8
2459771.1744910902,2771.1744910902344,1.0032351012509262,0.0021680394168323617,0,True,0.9613508903444867,-8
2459771.181435647,2771.181435646955,0.9989302164584531,0.0021680394168323617,2048,False,0.9682954470650416,-8
2459771.1883802037,2771.1883802036755,0.9965955526164871,0.0021680394168323617,2048,False,0.9752400037855964,-8
2459771.1953247604,2771.195324760396,0.9996117735439853,0.0021680394168323617,0,True,0.9821845605061512,-8
2459771.202269317,2771.2022693171166,0.9968598541835022,0.0021680394168323617,0,True,0.989129117226706,-8
2459771.209213874,2771.209213873837,1.0012161806206152,0.0021680394168323617,0,True,0.9960736739472609,-8
2459771.2161584306,2771.2161584305577,0.9996206551257367,0.0021680394168323617,0,True,1.0030182306678157,-8
2459771.223102987,2771.2231029868126,0.9978089912722663,0.0021680394168323617,0,True,1.0099627869227092,-8
2459771.230047543,2771.2300475430675,0.9974537876101458,0.0021680394168323617,0,True,1.0169073431776028,-8
2459771.2369920993,2771.2369920993224,0.9997475008033659,0.0021680394168323617,128,False,1.0238518994324963,-8
2459771.243936656,2771.243936656043,0.9993458029548963,0.0021680394168323617,0,True,1.0307964561530512,-8
2459771.2508812123,2771.250881212298,1.002801393943393,0.0021680394168323617,0,True,1.0377410124079447,-8
2459771.2578257686,2771.2578257685527,0.9971717228796282,0.0021680394168323617,2048,False,1.0446855686628382,-8
2459771.2647703243,2771.264770324342,0.9999220924338997,0.0021680394168323617,0,True,1.0516301244520705,-8
2459771.2717148806,2771.271714880597,0.9956461770959981,0.0021680394168323617,0,True,1.058574680706964,-8
2459771.2786594364,2771.278659436386,0.9984217608051744,0.0021680394168323617,0,True,1.0655192364961963,-8
2459771.285603992,2771.2856039921753,1.0015554689651007,0.0021680394168323617,0,True,1.0724637922854285,-8
2459771.2925485484,2771.29254854843,1.0019027447723696,0.0021680394168323617,2048,False,1.079408348540322,-8
2459771.299493104,2771.2994931042194,0.999814917373572,0.0021680394168323617,0,True,1.0863529043295543,-8
2459771.30643766,2771.3064376600087,0.9961979677152715,0.0021680394168323617,0,True,1.0932974601187866,-8
2459771.3133822153,2771.3133822153322,1.0021246054923583,0.0021680394168323617,0,True,1.1002420154423576,-8
2459771.320326771,2771.3203267711215,0.9978339073875149,0.0021680394168323617,0,True,1.1071865712315898,-8
2459771.327271327,2771.3272713269107,0.9996573140034349,0.0021680394168323617,0,True,1.114131127020822,-8
2459771.3342158827,2771.3342158827,0.9986369454368669,0.0021680394168323617,2048,False,1.1210756828100543,-8
2459771.341160438,2771.3411604380235,0.9966871700067673,0.0021680394168323617,0,True,1.1280202381336253,-8
2459771.3481049933,2771.348104993347,0.998768202101406,0.0021680394168323617,0,True,1.1349647934571963,-8
2459771.3550495487,2771.3550495486706,1.002017788079618,0.0021680394168323617,2048,False,1.1419093487807672,-8
2459771.361994104,2771.361994103994,0.9980349053315778,0.0021680394168323617,0,True,1.1488539041043382,-8
2459771.3689386593,2771.368938659318,1.002401782372516,0.0021680394168323617,0,True,1.1557984594279092,-8
2459771.3758832146,2771.3758832146414,1.001581934886561,0.0021680394168323617,0,True,1.1627430147514801,-8
2459771.38282777,2771.382827769965,1.0034184552473489,0.0021680394168323617,2048,False,1.169687570075051,-8
2459771.389772325,2771.389772324823,0.9965458992097836,0.0021680394168323617,0,True,1.1766321249329608,-8
2459771.3967168797,2771.3967168796808,0.9983209041855556,0.0021680394168323617,0,True,1.1835766797908704,-8
2459771.403661435,2771.4036614350043,1.0003987174519087,0.0021680394168323617,0,True,1.1905212351144414,-8
2459771.41060599,2771.4106059898622,0.9988713238224111,0.0021680394168323617,2048,False,1.197465789972351,-8
2459771.417550545,2771.417550545186,1.0001027044654864,0.0021680394168323617,2048,False,1.204410345295922,-8
2459771.4244951,2771.4244951000437,1.002989516574313,0.0021680394168323617,0,True,1.2113549001538317,-8
2459771.4314396544,2771.431439654436,0.9999289473459897,0.0021680394168323617,0,True,1.2182994545460801,-8
2459771.4383842093,2771.438384209294,1.0016123349314816,0.0021680394168323617,2048,False,1.2252440094039898,-8
2459771.445328764,2771.445328764152,0.9995997327418796,0.0021680394168323617,0,True,1.2321885642618995,-8
2459771.4522733185,2771.452273318544,1.002427294567077,0.0021680394168323617,2048,False,1.2391331186541479,-8
2459771.4592178734,2771.459217873402,1.0042777631837694,0.0021680394168323617,0,True,1.2460776735120576,-8
2459771.4661624283,2771.46616242826,1.0008582946015898,0.0021680394168323617,0,True,1.2530222283699672,-8
2459771.4731069827,2771.473106982652,0.9994060665733564,0.0021680394168323617,0,True,1.2599667827622156,-8
2459771.480051537,2771.4800515370443,1.0012617210800647,0.0021680394168323617,0,True,1.266911337154464,-8
2459771.4869960914,2771.4869960914366,1.0000627671515712,0.0021680394168323617,0,True,1.2738558915467124,-8
2459771.493940646,2771.493940645829,0.9987366695057924,0.0021680394168323617,0,True,1.2808004459389608,-8
2459771.5008852,2771.500885200221,1.0010883812160865,0.0021680394168323617,2048,False,1.2877450003312092,-8
2459771.5078297546,2771.5078297546133,0.9996309076899059,0.0021680394168323617,0,True,1.2946895547234576,-8
2459771.5147743085,2771.51477430854,0.9972513590757337,0.0021680394168323617,0,True,1.3016341086500447,-8
2459771.521718863,2771.521718862932,0.9979981272380171,0.0021680394168323617,0,True,1.308578663042293,-8
2459771.528663417,2771.5286634168588,0.9992853605126425,0.0021680394168323617,0,True,1.3155232169688802,-8
2459771.5356079713,2771.535607971251,0.9988693567606809,0.0021680394168323617,0,True,1.3224677713611286,-8
2459771.5425525256,2771.5425525256433,1.0013603125982973,0.0021680394168323617,0,True,1.329412325753377,-8
2459771.5494970796,2771.54949707957,1.0004016978484696,0.0021680394168323617,128,False,1.336356879679964,-8
2459771.5564416335,2771.5564416334964,1.0021582243655645,0.0021680394168323617,2048,False,1.3433014336065512,-8
2459771.5633861874,2771.563386187423,0.9987512734489405,0.0021680394168323617,0,True,1.3502459875331383,-8
2459771.5703307413,2771.5703307413496,0.9978229991361023,0.0021680394168323617,0,True,1.3571905414597254,-8
2459771.5772752953,2771.577275295276,0.9985269091958408,0.0021680394168323617,0,True,1.3641350953863125,-8
2459771.5842198487,2771.584219848737,1.000756007391622,0.0021680394168323617,0,True,1.3710796488472383,-8
2459771.5911644027,2771.5911644026637,1.0023917682400716,0.0021680394168323617,0,True,1.3780242027738254,-8
2459771.5981089566,2771.5981089565903,1.0011005412340546,0.0021680394168323617,0,True,1.3849687567004125,-8
2459771.60505351,2771.605053510051,1.000755768959897,0.0021680394168323617,0,True,1.3919133101613383,-8
2459771.6119980635,2771.611998063512,1.0056095235830136,0.0021680394168323617,0,True,1.3988578636222642,-8
2459771.6189426174,2771.6189426174387,0.9988723371572418,0.0021680394168323617,0,True,1.4058024175488513,-8
2459771.625887171,2771.6258871708997,0.9967985772302114,0.0021680394168323617,2048,False,1.412746971009777,-8
2459771.6328317244,2771.6328317243606,0.9983690673939788,0.0021680394168323617,0,True,1.419691524470703,-8
2459771.639776278,2771.6397762778215,1.0014839394476407,0.0021680394168323617,0,True,1.4266360779316287,-8
2459771.6467208313,2771.6467208312824,0.9978548893793032,0.0021680394168323617,0,True,1.4335806313925545,-8
2459771.6536653847,2771.6536653847434,0.9996537375275619,0.0021680394168323617,2048,False,1.4405251848534804,-8
2459771.660609938,2771.6606099382043,1.0027396401266526,0.0021680394168323617,0,True,1.4474697383144062,-8
2459771.6675544917,2771.667554491665,1.0020108735595967,0.0021680394168323617,0,True,1.454414291775332,-8
2459771.6744990447,2771.6744990446605,1.0028763807208638,0.0021680394168323617,2048,False,-1.4537967552294033,-7
2459771.681443598,2771.6814435981214,0.9973402941091091,0.0021680394168323617,0,True,-1.4468522017684775,-7
2459771.688388151,2771.6883881511167,0.9982258891431962,0.0021680394168323617,0,True,-1.439907648773213,-7
2459771.695332704,2771.695332704112,1.0008478036056956,0.0021680394168323617,0,True,-1.4329630957779484,-7
2459771.7022772576,2771.702277257573,1.0007327602984473,0.0021680394168323617,0,True,-1.4260185423170226,-7
2459771.7092218106,2771.709221810568,1.0022376221299452,0.0021680394168323617,2048,False,-1.419073989321758,-7
2459771.7161663636,2771.7161663635634,1.0004520069424165,0.0021680394168323617,0,True,-1.4121294363264936,-7
2459771.7231109166,2771.7231109165587,1.000675775116204,0.0021680394168323617,0,True,-1.405184883331229,-7
2459771.7300554696,2771.730055469554,0.9998336938719053,0.0021680394168323617,0,True,-1.3982403303359645,-7
2459771.7370000225,2771.737000022549,0.998408170196857,0.0021680394168323617,0,True,-1.3912957773407,-7
