time_tbjd,pdcsap_flux,pdcsap_flux_err,normalized_flux,quality,used_in_clean_mask
1335.9624752163106,286638.15625,59.79901123046875,0.9998876649644902,0,True
1335.9638640862393,286626.28125,59.80107879638672,0.999846241079489,0,True
1335.9652529566335,286649.78125,59.80399703979492,0.9999282167677019,0,True
1335.9666418270276,286805.5625,59.815879821777344,1.0004716327327834,0,True
1335.968030696957,286636.5625,59.79465866088867,0.9998821054430821,0,True
1335.9694195673512,286743.84375,59.81401824951172,1.0002563375410007,0,True
1335.970808437279,286563.96875,59.79475402832031,0.9996288746934564,0,True
1335.972197307674,286729.625,59.812286376953125,1.000206737889223,0,True
1335.9735861776023,286849.84375,59.81962585449219,1.0006261002197483,0,True
1335.9749750479966,286784.9375,59.81578826904297,1.0003996859851496,0,True
1335.9763639179257,286725.21875,59.805198669433594,1.0001913674476832,0,True
1335.97775278832,286682.0,59.79877853393555,1.0000406063083236,0,True
1335.9791416582486,286786.5,59.81376647949219,1.000405136496334,0,True
1335.9805305286427,286851.125,59.82227325439453,1.0006305696389195,0,True
1335.9819193985713,286672.90625,59.80453109741211,1.0000088843332304,0,True
1335.9833082689663,286861.0,59.82038116455078,1.0006650168696047,0,True
1335.9846971388947,286795.53125,59.814170837402344,1.0004366404509797,0,True
1335.986086009289,286854.625,59.8266716003418,1.0006427787839725,0,True
1335.9874748792183,286818.46875,59.821563720703125,1.0005166539551662,0,True
1335.9888637496117,286750.625,59.81035232543945,1.000279992759541,0,True
1335.9902526195403,286761.625,59.81039810180664,1.000318364358279,0,True
1335.991641489935,286857.65625,59.81686782836914,1.00065335277567,0,True
1335.9930303598637,286883.125,59.82014083862305,1.0007421961079752,0,True
1335.994419230258,286832.3125,59.82059097290039,1.0005649454842596,0,True
1335.9958081001864,286811.625,59.81989288330078,1.0004927807161785,0,True
1335.9971969705814,286919.375,59.82691192626953,1.0008686479674527,0,True
1335.9985858405098,286827.0,59.82308578491211,1.0005464137462328,0,True
1335.9999747109034,286858.5,59.82028579711914,1.0006562960517096,0,True
1336.0013635808325,286787.40625,59.81642150878906,1.000408297792821,0,True
1336.0027524507618,286866.96875,59.82341766357422,1.000685837822329,0,True
1336.0041413211554,286820.46875,59.82206726074219,1.0005236306094822,0,True
1336.0055301910838,286902.9375,59.82551574707031,1.000811308589793,0,True
1336.0069190614788,286770.59375,59.812835693359375,1.0003496502924771,0,True
1336.0083079314065,286744.0,59.814544677734375,1.0002568825921192,0,True
1336.0096968018008,286753.90625,59.81388473510742,1.0002914388330282,0,True
1336.01108567173,286752.375,59.8076057434082,1.0002860973320675,0,True
1336.012474542125,286727.59375,59.810142517089844,1.0001996522246834,0,True
1336.0138634120535,286815.5625,59.81975555419922,1.0005065160043631,0,True
1336.0152522819815,286887.5,59.82159423828125,1.0007574575392915,0,True
1336.0166411523762,286823.28125,59.81448745727539,1.000533441529614,0,True
1336.0180300223049,286809.15625,59.817726135253906,1.0004841689085073,0,True
1336.0194188926982,286856.0,59.8250846862793,1.0006475752338146,0,True
1336.0208077626276,286851.5625,59.818721771240234,1.0006320957820511,0,True
1336.0221966325569,286938.09375,59.82926940917969,1.0009339450914414,0,True
1336.023585502951,286935.53125,59.82644271850586,1.000925006253099,0,True
1336.0249743728793,286828.84375,59.82209777832031,1.0005528453494303,0,True
1336.0263632432736,286794.3125,59.80965805053711,1.000432389052256,0,True
1336.0277521132023,286957.625,59.83474349975586,1.001002076481246,0,True
1336.029140983131,286918.71875,59.82590866088867,1.000866358752755,0,True
1336.030529853525,286821.6875,59.82051086425781,1.000527882008206,0,True
1336.0319187234543,286813.4375,59.81636428833008,1.0004991033091526,0,True
1336.0333075938483,286933.03125,59.830448150634766,1.000916285435204,0,True
1336.034696463777,286833.5,59.82058334350586,1.0005690878727598,0,True
1336.0360853337063,286846.6875,59.822898864746094,1.0006150901871558,0,True
1336.0374742040997,286889.96875,59.819580078125,1.0007660693469629,0,True
1336.0388630740283,286909.8125,59.82615280151367,1.0008352908390044,0,True
1336.0402519439574,286786.1875,59.81399917602539,1.000404046394097,0,True
1336.0416408143517,286814.28125,59.8154296875,1.0005020465851922,0,True
1336.0430296842803,286881.5625,59.830421447753906,1.0007367455967908,0,True
1336.0444185542087,286928.5625,59.82841873168945,1.0009006969732166,0,True
1336.0458074246028,286889.21875,59.82126998901367,1.0007634531015943,0,True
1336.0471962945321,286868.40625,59.82243728637695,1.0006908522926186,0,True
1336.0485851644607,286926.125,59.829620361328125,1.0008921941757691,0,True
1336.0499740348548,286874.71875,59.81787872314453,1.0007128723578034,0,True
1336.0513629047841,287009.84375,59.83283615112305,1.0011842325650275,0,True
1336.052751774712,286958.6875,59.83174514770508,1.0010057828288512,0,True
1336.0541406451061,287017.5,59.83942794799805,1.0012109400698308,0,True
1336.0555295150355,286951.6875,59.82518005371094,1.0009813645387453,0,True
1336.056918384964,286952.90625,59.82958984375,1.000985615937469,0,True
1336.0583072553582,286910.40625,59.834205627441406,1.0008373620332542,0,True
1336.0596961252866,286961.53125,59.83427810668945,1.0010157027592068,0,True
1336.0610849952159,286940.21875,59.829368591308594,1.0009413577866522,0,True
1336.0624738656102,286878.0625,59.82518005371094,1.0007245364517379,0,True
1336.0638627355381,286953.1875,59.82925033569336,1.0009865970294822,0,True
1336.0652516054672,286924.875,59.82997512817383,1.0008878337668217,0,True
1336.0666404758622,286865.3125,59.821781158447266,1.0006800602804735,0,True
1336.0680293457901,286960.625,59.83588409423828,1.0010125414627198,0,True
1336.0694182157185,287063.625,59.845943450927734,1.0013718391599933,0,True
1336.0708070856479,286974.375,59.8344841003418,1.0010605059611424,0,True
1336.072195956042,286995.59375,59.8393440246582,1.001134523903026,0,True
1336.0735848259706,287020.84375,59.838497161865234,1.0012226041637653,0,True
1336.074973695899,286942.75,59.83107376098633,1.0009501876147708,0,True
1336.076362566294,287070.40625,59.83812713623047,1.0013954943785335,0,True
1336.0777514362223,286936.40625,59.833045959472656,1.0009280585393623,0,True
1336.0791403061503,287103.3125,59.84884262084961,1.0015102821440762,0,True
1336.0805291760796,287027.53125,59.836692810058594,1.0012459323516345,0,True
1336.081918046474,287043.3125,59.84510803222656,1.0013009825145966,0,True
1336.0833069164016,286984.40625,59.830509185791016,1.0010954982429459,0,True
1336.0846957863307,287001.1875,59.8259162902832,1.001154036733066,0,True
1336.08608465626,286934.40625,59.82701110839844,1.0009210818850462,0,True
1336.0874735266543,287009.1875,59.832584381103516,1.00118194335033,0,True
1336.0888623965827,287037.5,59.83460235595703,1.0012807066129907,0,True
1336.0902512665114,286963.375,59.833030700683594,1.0010221343624044,0,True
