ID,ra,dec,Tmag,e_Tmag,GAIA,GAIAmag,gaiabp,gaiarp,pmRA,pmDEC,plx,Teff,rad,mass,d,numcont,contratio,disposition,duplicate_id,dstArcSec
1845609583,297.075472888241,18.7033659007745,19.7554,0.1014,1824562619149987712,20.4705,20.2847,18.8351,-4.91495,-3.46694,-1.42571,nan,nan,nan,3637.77,,nan,,,110.27809308159847
390988157,297.055108450889,18.727505357966,16.9013,0.0123679,1824562958445527168,18.2784,19.6824,16.9723,7.35851,2.55576,3.25128,3323.0,0.318198,0.297481,306.847,,nan,,,110.30645708224918
1845607001,297.011221002341,18.7013162922486,19.5016,0.0136,1824561416559744896,20.1248,19.7878,18.5555,-1.81735,-6.92646,0.0600193,nan,nan,nan,3116.03,,nan,,,110.32755785291069
1845609706,297.074452357726,18.7077722813471,19.9289,0.051,1824562687869470208,20.4604,20.4572,19.4274,-4.25143,-4.91074,-0.153336,nan,nan,nan,3115.34,,nan,,,110.33496206647379
1845610162,297.059272395754,18.7256741522322,20.6354,0.6,1824562894027952640,21.0654,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,110.37096686782942
1845600115,297.062751554658,18.6742852882297,19.0081,0.0165,1824558152382175744,19.6536,19.9803,18.6966,-3.29299,-4.07362,-0.0887225,nan,nan,nan,3572.75,,nan,,,110.3727880562202
1845610110,297.060896156089,18.7247923149599,17.4061,0.0262,1824562889721295360,18.0765,18.6065,17.2931,-2.16062,-7.24052,0.84729,4970.0,nan,nan,1217.81,,nan,,,110.48641155454764
1845609593,297.075644775547,18.7028721545832,20.6905,0.6,1824562619150395008,21.1205,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,110.61519695558326
1845606547,297.018418897311,18.6793937818353,20.5102,0.6,1824561244758730752,20.9402,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,110.63370045592477
1845608558,297.013188468494,18.709985379894,20.7506,0.6,1824562172473560064,21.1806,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,110.70052389162517
1845606236,297.045353573326,18.6682082291895,20.5752,0.6,1824561073001704960,21.0052,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,110.72606815882288
1845609584,297.075413626558,18.7045581445621,20.632,0.6,1824562619149988864,21.062,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,110.7841030316166
1845606168,297.045540077442,18.6681922867062,18.8064,0.0191,1824561068681947264,19.5147,19.7081,18.2751,-2.84544,-7.34348,-0.553515,nan,nan,nan,4333.16,,nan,,,110.8219456837888
1845606099,297.027560230644,18.672063653809,18.3218,0.0156,1824561034321952000,19.02,19.5282,18.1196,-3.80014,-4.50846,0.00877222,nan,nan,nan,3806.39,,nan,,,110.85739017957559
1845606148,297.02366482216,18.6744933168766,20.6311,0.6,1824561038602776704,21.0611,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,110.87552729933623
1845606609,297.014870541472,18.6842409213465,20.8578,0.6,1824561244801038592,21.2878,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,110.9321250290987
1845610314,297.043402589101,18.7297537078506,20.6233,0.6,1824562962747474176,21.0533,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,111.02323042641005
1845606710,297.011904019269,18.6913046198731,17.4999,0.009,1824561313478242816,18.2037,18.6232,17.2011,-3.94947,-2.72262,0.484826,nan,nan,nan,2099.37,,nan,,,111.09261575318612
1845606732,297.011252411391,18.6943722218461,20.0982,0.0301,1824561313479244032,20.7516,20.9042,19.6021,-2.00854,-8.80645,-1.73823,nan,nan,nan,3595.95,,nan,,,111.0930236853351
1845609517,297.075728413607,18.6945021596438,20.6018,0.6,1824562584790934656,21.0318,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,111.1223837300021
1845609488,297.071406105394,18.6829851963956,20.2766,0.6,1824562584790248704,20.7066,nan,nan,-1.36635,-5.12161,-0.270055,nan,nan,nan,3030.58,,nan,,,111.17559849218054
390988208,297.065623789678,18.7215951614844,17.3608,0.0434,1824562889721282048,17.997,18.4579,17.2284,-2.2714,-4.8682,0.200487,5628.0,1.18065,1.0,3641.22,,nan,,,111.22100741838904
1845606536,297.018394109646,18.6791376414702,18.0282,0.0113,1824561240480245248,18.7113,19.164,17.7917,-1.73303,-6.10327,0.838747,nan,nan,nan,1274.14,,nan,,,111.28669307282547
1845609520,297.075549925199,18.6931406646603,18.8782,0.0851,1824562584830456704,19.5023,19.7713,18.5369,-4.34657,-3.89958,1.31383,nan,nan,nan,1701.45,,nan,,,111.3305331199001
1845606770,297.011754391809,18.6915861263929,19.4909,0.6,1824561313519910912,19.9209,nan,nan,-3.48178,-6.27689,0.988996,nan,nan,nan,2357.56,,nan,,,111.34262841242573
1845610257,297.041969954993,18.7298116039572,19.5562,0.0159,1824562958467516160,20.061,20.1398,19.1668,-1.98935,-2.34685,-0.347186,nan,nan,nan,3499.92,,nan,,,111.34984507966101
1845606155,297.02551909103,18.6730655591934,19.8169,0.0146,1824561038642271744,20.4242,20.6209,19.4247,-3.10446,-6.53012,2.25336,nan,nan,nan,682.832,,nan,,,111.39628499945827
390988629,297.037970956218,18.6683893515696,16.8697,0.6,1824560969880769280,17.2997,nan,nan,-5.82036,-8.30371,0.675547,nan,nan,nan,1567.45,,nan,,,111.48088870320626
1845606525,297.013358593677,18.6868612831408,18.3298,0.0083,1824561240453681920,19.0686,19.5762,18.0681,-3.84115,-7.95323,0.247625,nan,nan,nan,3150.25,,nan,,,111.49285265487315
1845606109,297.028658775579,18.6712925677574,19.0521,0.0114,1824561038600269056,19.793,20.0583,18.545,-2.53133,-4.52702,1.70322,nan,nan,nan,801.913,,nan,,,111.5396060083977
1845608582,297.013545900057,18.7114369442485,20.7511,0.6,1824562172474036352,21.1811,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,111.57114085623394
1845610325,297.042995746877,18.7299291790841,20.9023,0.6,1824562962748090368,21.3323,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,111.66665168903178
1845610330,297.048886337704,18.7295116390538,15.2878,0.0148,1824562962787638144,15.8871,16.3636,15.2056,-1.1269,-7.04763,0.614603,5473.0,1.26686,0.96,1563.38,,nan,,,111.68555052461586
1845605970,297.038127614714,18.6683054232653,16.3924,0.0068,1824560965575696896,17.0337,16.9855,15.7114,-5.36175,-10.6163,-3.43186,nan,nan,nan,5428.09,,nan,,,111.69023957196902
1845606143,297.031405379579,18.6700659178429,20.6682,0.6,1824561038602624896,21.0982,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,111.71367786434786
1845608606,297.016895882078,18.7170748063162,19.2741,0.0166,1824562206832468992,19.8582,19.7618,18.6175,-0.143268,-4.55463,-0.110469,nan,nan,nan,3441.82,,nan,,,111.75285771565095
390988446,297.011533662637,18.6919368163592,16.2148,0.0338,1824561309173181312,17.1116,17.8876,16.1097,-3.71893,-6.01817,0.0377174,4704.0,5.40799,nan,6088.73,,nan,,,111.78349377629543
1845606590,297.016113833392,18.6818055385293,19.985,0.0299,1824561244760919552,20.716,20.9268,19.4381,-1.85434,-7.57755,1.16761,nan,nan,nan,2584.49,,nan,,,111.80329795037565
1845609455,297.076051670664,18.6953594834125,18.1641,0.0483,1824562580510828032,18.9217,19.5004,18.0193,-2.57741,-4.85502,-0.207319,5105.0,1.27503,0.86,4535.63,,nan,,,111.81811808304549
1845609591,297.076179621232,18.6964410389998,20.1458,0.0591,1824562619150391552,20.8558,20.6827,19.2455,nan,nan,nan,nan,nan,nan,nan,,nan,,,111.87425964314943
390988136,297.046638638882,18.7298837540351,17.5669,0.0436,1824562962787641600,18.2144,18.7033,17.4506,-2.81847,-6.48117,0.189989,5560.0,1.10663,0.98,3668.15,,nan,,,112.01139877269532
1845608646,297.01721465082,18.717629107483,17.3812,0.6,1824562206873422592,17.8112,nan,nan,-2.79983,-4.70468,0.13666,nan,nan,nan,4004.71,,nan,,390988236,112.06131953504811
1845611868,297.024272334268,18.7241937634115,19.1008,0.0391,1824563680021766400,19.6258,19.9255,18.9096,-4.04106,1.61273,-0.580079,nan,nan,nan,4290.55,,nan,,,112.11523990912134
1845606531,297.015056161283,18.6832539718208,18.0594,0.0497,1824561240480193664,18.7332,19.2071,17.9027,-1.933,-5.79328,0.0108474,5608.0,1.05672,0.99,4251.07,,nan,,,112.11995773449802
1845606993,297.010682982412,18.6965948599828,19.6835,0.0187,1824561416559314944,20.3039,20.6456,19.4196,-1.28831,-7.56517,-0.771913,nan,nan,nan,3679.35,,nan,,,112.13549842415993
1845608559,297.012702358345,18.7099093038437,19.5744,0.0209,1824562172473561344,20.2813,20.5854,19.1559,-1.17025,-2.69743,0.535537,nan,nan,nan,2771.02,,nan,,,112.15158537347588
1845608593,297.015030835372,18.7145829378642,17.3903,0.0427,1824562202526483328,18.0439,18.5659,17.3012,-2.30136,-4.48549,0.127389,5570.0,1.37045,0.98,4155.57,,nan,,,112.2029807740398
1845607016,297.010927845229,18.7036034861148,19.6678,0.0443,1824561416599595520,20.4979,20.6837,18.9388,-0.210233,4.04585,1.92505,nan,nan,nan,2626.86,,nan,,,112.26360633159948
1845600039,297.051561698294,18.6686397770868,18.6264,0.0103,1824558113749847040,19.2919,19.6937,18.3633,-2.12246,-3.03858,0.027851,nan,nan,nan,3617.87,,nan,,,112.42137120836648
390988236,297.017037611611,18.7178348142255,16.6733,0.0064,1824562206832469248,17.3533,17.4686,16.1038,-3.36529,-6.49735,0.961025,nan,nan,nan,1545.31,,nan,SPLIT,,112.44771294620922
1845609676,297.070949586658,18.7161931495043,19.7355,0.057,1824562683595075968,20.1489,19.9797,19.1934,-3.58953,-5.87888,0.530487,nan,nan,nan,2715.46,,nan,,,112.45139242313861
390988528,297.070729244155,18.6813028771191,17.211,0.0474,1824558152424385536,17.8941,18.4406,17.1171,-4.6549,-7.14498,0.114862,5537.0,1.57321,0.97,4197.85,,nan,,,112.5033493809229
1845610138,297.061838076399,18.7249106416529,19.4127,0.0434,1824562894027069696,19.9593,20.0779,19.0158,-1.63983,-4.03085,-0.339149,nan,nan,nan,3599.94,,nan,,,112.59948573222604
1845600156,297.060995510172,18.672393079255,20.6298,0.6,1824558152384417664,21.0598,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,112.62815255539766
1845600158,297.064462983746,18.6747381567884,20.7301,0.6,1824558152384590592,21.1601,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,112.68120575872243
1845606220,297.042767872112,18.6676170548469,19.6571,0.0267,1824561072961830400,20.3115,20.5747,19.2702,-4.19632,-3.67087,0.787444,nan,nan,nan,2451.41,,nan,,,112.69488007390576
1845610171,297.059095708798,18.7265037744413,20.5115,0.6,1824562894028473728,20.9415,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,112.70122963533395
1845607009,297.010437351337,18.6997775101685,18.406,0.0106,1824561416599130880,19.1293,19.6655,18.1958,-4.59247,-5.19562,0.674935,nan,nan,nan,1797.59,,nan,,,112.7036865062517
1845606116,297.021920946357,18.6751594808171,18.8838,0.0374,1824561038600286592,19.6001,20.0813,18.6288,-3.76306,-4.57291,0.500177,nan,nan,nan,2466.78,,nan,,,112.76690508040382
390988139,297.049980958952,18.7296465341062,13.9246,0.0189,1824562962787636992,14.9518,16.0166,13.9161,-2.30807,-5.53169,0.0899489,4176.0,22.826,nan,6850.68,,nan,,,112.83844469516988
1845606949,297.010415375885,18.6973219783485,18.2507,0.009,1824561412278807552,19.0072,19.5906,18.0379,-2.62741,-9.18105,-1.07666,nan,nan,nan,5569.7,,nan,,,112.88214856325718
1845609533,297.075799212995,18.7057094106819,18.2187,0.0129,1824562614870566656,18.8592,19.2777,18.0056,-5.76572,-6.30373,0.723202,nan,nan,nan,1520.8,,nan,,,112.9014935129305
1845607000,297.010533888263,18.7021554723366,19.9715,0.0457,1824561416559744640,20.7568,20.8374,19.211,2.43737,-7.63817,-1.48469,nan,nan,nan,3034.46,,nan,,,112.93532583389849
1845609453,297.075773976362,18.6919434169643,18.2825,0.0493,1824562580510824704,18.9259,19.4205,18.177,-1.75152,-6.45776,-0.0568114,5660.0,0.906876,1.01,4243.89,,nan,,,112.96027304552828
1845606002,297.035617205797,18.6684265845046,20.2763,0.0316,1824560969882635392,20.878,20.6591,19.4755,-5.03146,-10.1819,0.833739,nan,nan,nan,2850.41,,nan,,,112.97952287550166
1845608607,297.017037611611,18.7178348142255,16.6733,0.0064,1824562206832469248,17.3533,17.4686,16.1038,-3.36529,-6.49735,0.961025,nan,nan,nan,1545.31,,nan,DUPLICATE,390988236,112.98911978776611
1845609699,297.069252657315,18.7186730279058,18.5178,0.0155,1824562687868596992,19.1564,19.5763,18.3085,-5.60915,-9.32383,0.174917,nan,nan,nan,3304.94,,nan,,,113.07061406417657
1845606214,297.045187840113,18.6675284799547,20.1095,0.0317,1824561072961823232,20.72,20.6002,19.3967,-6.48142,-11.4165,0.581972,nan,nan,nan,2841.21,,nan,,,113.13858798940346
1845603158,297.071906780676,18.6826003191376,19.3341,0.0539,1824559629851785856,19.9277,20.163,18.9974,-3.26358,-6.32733,-1.18204,nan,nan,nan,4110.59,,nan,,,113.35349680431256
1845611881,297.032583512419,18.7286792414395,18.1942,0.0131,1824563684301191936,18.7473,18.8809,17.8046,-3.3586,-4.09616,-0.25914,nan,nan,nan,4862.98,,nan,,,113.40871690020732
1845608630,297.016521063794,18.7173981742282,20.3866,0.6,1824562206833292800,20.8166,nan,nan,0.582411,-0.888454,-1.5905,nan,nan,nan,3214.05,,nan,,,113.47052113968941
1845610280,297.05175463569,18.7294915167513,18.47,0.0136,1824562962746605824,19.1054,19.414,18.1536,-2.8866,-2.29935,0.339012,nan,nan,nan,2829.81,,nan,,,113.6406039179659
1845609508,297.074329554035,18.6869351745627,20.8829,0.6,1824562584790652928,21.3129,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,113.70831115056569
390988352,297.010424586011,18.7031528129651,16.7051,0.0357,1824561412252444800,17.6326,18.5128,16.6424,-1.4365,-3.98043,0.0571484,4404.0,3.72116,nan,4864.28,,nan,,,113.73158445680816
1845606593,297.012270482551,18.6877432486153,19.9117,0.0198,1824561244760925696,20.8963,21.3099,19.1156,-3.68813,0.660985,1.76188,nan,nan,nan,2767.59,,nan,,,113.75891471075582
1845600136,297.0672535099,18.676746613038,18.6083,0.0089,1824558152383038976,19.263,19.6124,18.3072,-6.13743,-8.60873,0.395601,nan,nan,nan,2673.7,,nan,,,113.76911518311383
1845608657,297.015486357642,18.7161382025334,19.9155,0.043,1824562206873576960,20.5672,20.7408,19.4426,-1.08904,-4.23572,0.287783,nan,nan,nan,2916.91,,nan,,,113.81358027350393
390988345,297.07640700013,18.7041017417697,15.6793,0.0112,1824562619190202112,16.3031,16.8285,15.6141,-7.28012,-23.6256,1.02941,5136.0,0.688602,0.87,948.91,,nan,,,113.83473720247736
1845610310,297.048254873511,18.7302259792858,19.8945,0.0124,1824562962747461248,20.3657,19.8621,18.9589,-5.61366,-6.79884,0.179665,nan,nan,nan,2974.95,,nan,,,113.89472700689406
1845609596,297.076881875137,18.6985337253713,20.6855,0.6,1824562619150631808,21.1155,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,113.9216821611697
1845606101,297.031003583429,18.6695524312298,18.6359,0.0133,1824561034321993984,19.299,19.6982,18.3733,-3.05727,-3.60051,0.532702,nan,nan,nan,2215.39,,nan,,,113.93862545092773
1845610316,297.042616626181,18.7305704702604,20.3061,0.015,1824562962747476736,20.5973,20.2561,19.7041,-3.48794,-9.63361,-1.58761,nan,nan,nan,3572.14,,nan,,,114.00095634460786
1845609454,297.076356413473,18.6931850538599,18.4668,0.059,1824562580510827776,19.1419,19.6206,18.3082,-3.77715,-6.7434,0.28321,5272.0,0.641773,0.9,3009.84,,nan,,,114.00446242572929
1845609707,297.072837619723,18.7140655181489,20.1579,0.0513,1824562687869477888,20.6436,20.302,19.3689,-21.1674,-32.6553,-0.344381,nan,nan,nan,3108.19,,nan,,,114.01239368845252
1845606596,297.014174129549,18.6836293805418,20.6409,0.6,1824561244761186048,21.0709,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,114.07177364238483
390988283,297.013267887102,18.712592271912,16.9687,0.0406,1824562168171540352,17.6231,18.1435,16.8782,-0.788267,-3.77513,0.11215,5672.0,1.83677,1.01,4623.87,,nan,,,114.16985071475433
390988602,297.06058314066,18.6716179784208,15.7698,0.0112,1824558152423933952,16.5858,17.3344,15.7122,-3.29826,-10.9062,0.375798,4646.0,2.43479,nan,2490.2,,nan,,,114.27888133371624
1845610285,297.049556263637,18.7301398976326,19.6564,0.6,1824562962746617600,20.0864,nan,nan,-8.81774,-12.572,0.961119,nan,nan,nan,2589.99,,nan,,,114.30895074991987
1845610278,297.053336484497,18.729264388874,19.0509,0.6,1824562962746599040,19.4809,nan,nan,-2.48653,-4.02027,-0.306696,nan,nan,nan,3606.99,,nan,,,114.31722109526162
390988641,297.048889740532,18.6675686160281,16.4604,0.043,1824561073001702016,17.1686,17.749,16.3761,-2.87172,-7.48545,0.109208,5584.0,2.76981,0.99,5066.7,,nan,,,114.34374032530032
1845606524,297.012757140485,18.6861490371332,19.4619,0.0192,1824561240453681792,19.9913,20.0847,19.0596,-5.45108,-6.78573,0.195481,nan,nan,nan,3058.43,,nan,,,114.39093594723725
1845610113,297.058765975886,18.7272028501966,17.8475,0.036,1824562889748255232,18.7196,19.4762,17.71,3.84366,-7.05476,0.451735,4361.0,0.973683,0.68,2319.16,,nan,,,114.4085895914289
1845606163,297.028119827428,18.6706466318293,20.5263,0.6,1824561038642514048,20.9563,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,114.44684874146571
1845610153,297.067190310584,18.7214453938812,20.0041,0.0558,1824562894027927936,20.6793,20.8025,19.4492,-5.24513,-8.97762,-0.015791,nan,nan,nan,2998.41,,nan,,,114.53229862132517
1845606234,297.052542191835,18.668254451405,18.0588,0.0486,1824561073001699584,18.7244,19.2076,17.9178,-2.92817,-9.05534,0.273083,5460.0,0.772356,0.95,3101.05,,nan,,,114.62305699844576
1845606115,297.021540991353,18.6747735747881,20.6993,0.6,1824561038600286208,21.1293,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,114.66515174775455
1845606238,297.044182203057,18.667067342045,19.2012,0.0208,1824561073001705728,19.9355,20.1642,18.6672,-1.88681,-7.69913,1.12894,nan,nan,nan,2214.28,,nan,,,114.67326161506512
1845606584,297.012346900551,18.6868383803454,19.3759,0.0596,1824561244760613248,20.0278,20.2388,18.9403,-1.37613,-4.26152,0.142992,nan,nan,nan,3120.64,,nan,,,114.70993837949192
1845608519,297.011004368497,18.7072835299977,17.7581,0.044,1824562168193059840,18.4783,19.0455,17.6446,-1.32889,-3.93818,-0.150987,5316.0,1.51728,0.92,4831.93,,nan,,,114.75114633458648
1845608604,297.021550842876,18.7231049619389,18.7086,0.041,1824562206832465792,19.3503,19.6809,18.4059,-2.00059,-4.0714,0.0229181,nan,nan,nan,3640.09,,nan,,,114.77426118995369
1845606025,297.036347179424,18.6677473630373,20.7686,0.6,1824560969923068800,21.1986,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,114.80356451512155
1845608608,297.015839675977,18.7171414391757,19.2444,0.0233,1824562206832473344,19.8662,20.153,18.9237,-5.19074,-6.04184,0.7159,nan,nan,nan,2122.48,,nan,,,114.82991752970668
1845605997,297.041081341461,18.6670804534986,19.7827,0.026,1824560969882620544,20.3814,20.4909,19.314,-1.4707,-5.23001,-0.397163,nan,nan,nan,3355.44,,nan,,,114.89137326423491
390988148,297.031163104255,18.7286243845944,14.9093,0.0205,1824563684342163584,15.4129,15.8138,14.8286,-3.11018,-6.72971,-0.101839,7167.0,7.31298,nan,9317.97,,nan,,,114.90194400965504
1845605998,297.039936089892,18.6671533249034,19.9255,0.0232,1824560969882625024,20.501,20.4818,19.3565,-2.59157,-4.39052,-1.78468,nan,nan,nan,3874.31,,nan,,,114.97396866017793
390988143,297.053369731269,18.7294495373541,16.4206,0.0068,1824562962746599168,17.1161,17.6334,16.2314,nan,nan,nan,nan,nan,nan,nan,,nan,,,114.98764500707902
1845610161,297.060530116297,18.7264753538072,21.4731,0.7753,1824562894027949952,20.8696,19.0664,19.8717,-3.16766,-12.4843,2.75806,nan,nan,nan,2744.26,,nan,,,115.00495261479438
390988578,297.02173150147,18.6744860891533,16.8095,0.0344,1824561034295200512,17.6298,18.3322,16.7064,-3.30099,-6.2607,0.258136,4708.0,2.01894,nan,3338.38,,nan,,,115.03168436039037
1845603119,297.072118645337,18.681988437962,18.3904,0.0173,1824559625545956864,19.0662,19.3861,18.0313,-1.49712,-5.62655,-0.102457,nan,nan,nan,4211.06,,nan,,,115.12277439252726
1845608609,297.013972408103,18.7144998122528,17.9925,0.0152,1824562206832473472,18.6068,18.9754,17.7633,-0.906596,-6.64783,0.262045,nan,nan,nan,3169.4,,nan,,,115.19102490840869
1845611903,297.029905892955,18.7282231757567,20.3239,0.6,1824563684302015104,20.7539,nan,19.5346,-0.570767,-14.7019,-5.49519,nan,nan,nan,3655.98,,nan,,,115.21237659733461
1845610283,297.050734301261,18.730210206447,17.8446,0.6,1824562962746612096,18.2746,nan,nan,-1.97439,-5.06167,0.797325,nan,nan,nan,1576.5,,nan,,,115.3524444926302
390988617,297.057482597473,18.6697301000422,17.2083,0.0105272,1824558113722181504,18.3667,19.4327,17.239,-5.69659,-8.29317,1.4585,3619.0,0.489849,0.487934,686.514,,nan,,,115.41080186701255
390988137,297.052314094543,18.7298614025761,16.8898,0.0381,1824562962787633536,17.5068,17.9407,16.7499,-1.86609,-4.32312,0.240492,5732.0,1.3518,1.02,3479.33,,nan,,,115.41424757876634
1845600095,297.067520382243,18.6763469674521,20.0634,0.6,1824558148104488448,20.4934,nan,nan,-2.09962,-6.17724,-0.0242195,nan,nan,nan,3052.6,,nan,,,115.42765934063063
1845610295,297.045691943503,18.7309167860513,19.1003,0.0278,1824562962746636288,19.6662,19.625,18.5208,-3.04452,-1.51345,0.485225,nan,nan,nan,2555.77,,nan,,,115.45751661467585
1845611882,297.032469849642,18.7292463459717,18.5331,0.6,1824563684301193600,18.9631,nan,nan,-2.19394,-4.79474,0.265094,nan,nan,nan,3074.74,,nan,,,115.46500618688829
1845609531,297.076518568394,18.7060621438981,20.2843,0.6,1824562614843301120,20.7143,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,115.57335967802248
1845609580,297.077348692568,18.7003467293353,20.1902,0.0628,1824562619149980288,20.8785,21.414,20.0743,-5.04833,-8.39686,-3.20507,5232.0,nan,nan,3332.17,,nan,,,115.61978037206632
1845609462,297.076054749281,18.6898951534798,18.5547,0.0083,1824562584789287424,19.1741,19.5531,18.3294,-3.48989,-4.71865,0.438946,nan,nan,nan,2535.36,,nan,,,115.74298737978407
1845606224,297.049519394664,18.6672479240492,20.4484,0.0473,1824561072962189824,20.9692,20.1924,19.1856,nan,nan,nan,nan,nan,nan,nan,,nan,,,115.84592331124702
1845606700,297.009987953108,18.6934497819476,18.7929,0.015,1824561309199582976,19.5058,19.9624,18.5181,-5.39346,-6.14553,-0.696252,nan,nan,nan,4608.81,,nan,,,115.8772593129738
1845608592,297.01330635412,18.7137346843431,15.7896,0.0292,1824562202526483200,16.5834,17.1944,15.6343,-5.23596,-7.94432,0.152399,4930.0,nan,nan,4805.17,,nan,DUPLICATE,390988268,115.88625889558828
1845609705,297.075889244886,18.7086086179017,19.502,0.0617,1824562687869467264,20.2561,20.6311,19.0844,0.0567442,-1.97551,-0.106803,nan,nan,nan,3223.92,,nan,,,115.90469700695127
390988499,297.013407283693,18.6838690429954,17.5542,0.0093,1824561244800429440,18.3788,19.0185,17.2883,nan,nan,nan,nan,nan,nan,nan,,nan,,,115.96377288379577
1845606156,297.01993715762,18.675655056828,19.6292,0.0215,1824561038642282752,20.4425,20.8534,19.1535,-0.205231,-4.28834,0.937989,nan,nan,nan,2474.68,,nan,,,115.99460984357732
390988152,297.029266427976,18.7281936082795,16.7104,0.0249,1824563679995299840,17.3052,17.7601,16.6131,-1.58036,-4.4487,0.377782,5685.0,1.02702,1.01,2503.57,,nan,,,116.00847379896578
1845603156,297.07250074127,18.6821050261518,20.2716,0.6,1824559629851777920,20.7016,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,116.01084274021363
1845606203,297.05419150311,18.6683247987625,19.8492,0.0099,1824561072961799680,20.4098,20.3815,19.2889,-1.86053,-4.9917,-1.24145,nan,nan,nan,3600.2,,nan,,,116.02606784182937
1845611916,297.036006350423,18.7303620995877,20.7654,0.6,1824563684302332672,21.1954,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,116.04261372883818
1845609560,297.076482743843,18.7067634198163,19.4246,0.0172,1824562619149062784,20.0349,19.9948,18.7918,-3.35667,-3.60822,-1.34304,nan,nan,nan,4296.98,,nan,,,116.04284603414071
1845606197,297.047453056423,18.6668804066827,19.2182,0.0098,1824561072960853632,19.8707,20.247,18.9471,-2.89233,-5.2329,-0.0570186,nan,nan,nan,3446.12,,nan,,,116.11577055390447
1845606013,297.035984555795,18.6674462105149,20.6494,0.6,1824560969883147264,21.0794,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,116.12913726893535
390988133,297.0509955808,18.7303869513981,15.431,0.0113,1824562962787635584,16.0129,16.3918,15.2652,-0.647808,-2.38018,1.08134,5312.0,0.685476,0.91,911.907,,nan,,,116.16735678834618
390988268,297.01330635412,18.7137346843431,15.7896,0.0292,1824562202526483200,16.5834,17.1944,15.6343,-5.23596,-7.94432,0.152399,4930.0,nan,nan,4805.17,,nan,SPLIT,,116.21953732627163
1845610147,297.060220554509,18.7270603286562,19.8689,0.0356,1824562894027080064,20.4362,20.5324,19.425,-3.45713,-5.52393,-1.08265,nan,nan,nan,3608.21,,nan,,,116.30486732683312
1845609582,297.077098646264,18.7043521603932,19.774,0.1624,1824562619149983104,20.2559,20.0197,19.0945,-2.63093,-0.982411,-0.988651,nan,nan,nan,3711.25,,nan,,,116.31014660543906
1845606567,297.012124893228,18.6861660853441,19.9184,0.6,1824561244758756352,20.3484,nan,nan,-1.30921,-9.82175,-1.14331,nan,nan,nan,3251.7,,nan,,,116.34433803740797
1845611878,297.035498571158,18.7303497734268,19.6049,0.0309,1824563680027482880,20.0596,20.0244,19.155,-2.0137,-3.86378,-0.298323,nan,nan,nan,3438.13,,nan,,,116.39171816997394
1845606701,297.011068711247,18.6887177167758,18.4488,0.0078,1824561309199601536,19.0492,19.4416,18.2608,-2.13647,-3.46932,0.278453,nan,nan,nan,3042.2,,nan,,,116.4481299682214
1845611902,297.034660051821,18.7301661026155,20.3497,0.0912,1824563684302004992,20.8715,20.3564,19.3474,1.18018,0.24818,1.11391,nan,nan,nan,2796.05,,nan,,,116.45394770628934
1845610319,297.045133992131,18.7312306379063,20.1985,0.6,1824562962747911936,20.6285,nan,nan,-2.18713,-4.79238,-1.7777,nan,nan,nan,3246.27,,nan,,,116.47716485350975
1845610296,297.044450231632,18.7312595683299,17.9144,0.045,1824562962746643712,18.5722,19.0263,17.7516,-2.88267,-6.01451,0.252906,5442.0,0.845965,0.95,3206.57,,nan,,,116.4914166200551
390988555,297.068971554955,18.6773766767891,14.9546,0.0169,1824558152424203520,15.5412,16.0251,14.8865,-1.08757,-3.33378,-0.00944616,6700.0,7.8017,nan,8974.01,,nan,,,116.49455501456812
1845600152,297.066140468524,18.6746905754246,20.5849,0.6,1824558152384008448,21.0149,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,116.5267177301914
