source_id,ra,dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,ruwe,parallax,parallax_error,pmra,pmdec,phot_variable_flag,non_single_star,separation_arcsec
1824562855393758208,297.05033867004767,18.713404138411086,19.502479553222656,,,,1.0841660499572754,-0.6818265724446084,0.36795225739479065,-1.7085655396098451,-3.0747905394480073,NOT_AVAILABLE,0,57.17272950543554
1824562649235332992,297.060037108221,18.696395112606716,19.512584686279297,19.90604019165039,18.566423416137695,1.3396167755126953,1.6067028045654297,0.26682449152939325,0.5706718564033508,-2.5543983862801034,-2.342633882927692,NOT_AVAILABLE,0,57.1968443519139
1824561171761219840,297.05023623687174,18.6843736301064,19.154523849487305,19.821165084838867,18.328960418701172,1.4922046661376953,1.0060442686080933,0.292608243635802,0.2601854205131531,-2.220144977593969,-4.72019419028194,VARIABLE,0,57.19690807674219
1824562653509777152,297.05777623281466,18.707260182992506,21.016910552978516,20.38895606994629,19.890823364257812,0.49813270568847656,,,,,,NOT_AVAILABLE,0,57.275985777905085
1824561347839783424,297.03005221868057,18.68931072453616,20.76658821105957,21.528127670288086,20.186195373535156,1.3419322967529297,1.0422316789627075,-0.8035419879142058,1.4940745830535889,0.6110983206319531,-3.8062597661200552,NOT_AVAILABLE,0,57.36428264159933
1824561103019419136,297.0522721770918,18.685266809002275,18.72184944152832,19.58859634399414,17.842025756835938,1.7465705871582031,1.0355066061019897,0.5695513360139044,0.20051918923854828,-1.4708922457376121,-2.729141278388017,NOT_AVAILABLE,0,57.56305307881385
1824562859667323136,297.0547628663848,18.710815025714577,19.983165740966797,20.786046981811523,19.27254867553711,1.513498306274414,1.0521551370620728,0.8534824225409263,0.5224313735961914,-0.9890368973476359,0.22206990831847667,NOT_AVAILABLE,0,57.591684503593385
1824562649230105088,297.0598116346558,18.694846945125033,20.00632667541504,20.82561683654785,19.521745681762695,1.3038711547851562,1.0914876461029053,0.35558834436009695,0.568611204624176,-2.8515684855521926,-5.566556820842563,NOT_AVAILABLE,0,57.596870746133234
1824561176041037568,297.0491934249332,18.68385585112847,20.302196502685547,21.163331985473633,19.352277755737305,1.8110542297363281,1.0476419925689697,-0.9510926164986295,0.6871460676193237,-1.5725602845713351,-2.7491823530804136,NOT_AVAILABLE,0,57.60895373697682
1824561347879938944,297.02659222889304,18.69957918076299,19.14008331298828,19.896455764770508,18.330015182495117,1.5664405822753906,1.0416133403778076,-0.1671619493665688,0.2683922052383423,-3.562651509431184,-5.03841928442518,NOT_AVAILABLE,0,57.62296871531345
1824562928427903360,297.03603119936645,18.713292322794203,16.601160049438477,17.503442764282227,15.674324035644531,1.8291187286376953,1.0411725044250488,0.04740100486614267,0.05364323779940605,-2.4492186035054364,-5.110455445303053,NOT_AVAILABLE,0,57.65176560492086
1824561107321548800,297.05382707003406,18.686237623178382,20.525415420532227,20.868825912475586,19.50163459777832,1.3671913146972656,1.066694736480713,1.4260132921016853,0.9219116568565369,-2.52257265722866,-7.554719000201288,NOT_AVAILABLE,0,57.69329087908178
1824562859667367808,297.0467577286239,18.714636403100847,20.514671325683594,19.602752685546875,17.381465911865234,2.2212867736816406,1.0598530769348145,2.352410853756723,0.9568594694137573,-4.129344063886026,-9.617227081626213,NOT_AVAILABLE,0,57.69620587472535
1824561137401387008,297.04314201454036,18.68285753376922,17.85791778564453,18.448196411132812,17.11245346069336,1.3357429504394531,1.017058253288269,0.38966769384638655,0.10793622583150864,-3.4593672528509467,-2.256043752986183,NOT_AVAILABLE,0,57.814497971126116
1824562653508841216,297.06024533419895,18.696521499564913,20.581178665161133,,,,,,,,,NOT_AVAILABLE,0,57.82848879743955
1824561141681334272,297.0360644499599,18.684462864464628,20.658475875854492,21.44037628173828,19.903766632080078,1.5366096496582031,1.0578399896621704,-0.12347271863078779,1.0490580797195435,-3.7055641453173926,-8.421686280985007,NOT_AVAILABLE,0,57.83853685632707
1824561347839795840,297.02725701765075,18.694203092095144,20.315261840820312,21.111888885498047,19.934982299804688,1.1769065856933594,1.0137746334075928,-1.206815804760227,0.6393004059791565,-2.6910027803074126,-5.80591120112371,NOT_AVAILABLE,0,57.84892708862291
1824562653509767296,297.0601781544544,18.702057851052185,20.58222007751465,20.953554153442383,19.70395851135254,1.2495956420898438,1.0568127632141113,0.1925811948670568,1.059201717376709,0.8551427833895215,-9.771285435659902,NOT_AVAILABLE,0,58.06712678082425
1824562859668239104,297.0481181288361,18.714449516439142,20.245954513549805,20.368452072143555,18.935348510742188,1.4331035614013672,0.9338903427124023,-2.3289400558171796,0.6576223373413086,-3.9182252265626283,-6.322602647463607,NOT_AVAILABLE,0,58.12467153197249
1824561450919000832,297.0339461889505,18.71234606374719,20.613510131835938,21.545278549194336,19.682409286499023,1.8628692626953125,1.0599451065063477,2.2760463258051815,0.9421429634094238,-0.36317840056872064,-7.6448995369764,NOT_AVAILABLE,0,58.25961978134699
1824562859668249728,297.0434793629568,18.715097434710742,20.558366775512695,21.282651901245117,19.706186294555664,1.5764656066894531,1.03813636302948,1.4018114050865722,1.0120244026184082,-1.118909245099624,-6.6095122069893915,NOT_AVAILABLE,0,58.26036608717638
1824561141721193856,297.0415033312915,18.682775119441015,17.881351470947266,18.46040153503418,17.14812469482422,1.312276840209961,0.9929167628288269,0.08943338524973032,0.10575489699840546,-1.841706346083072,-4.467287041101792,NOT_AVAILABLE,0,58.48811938977629
1824562928387743104,297.03733995465,18.71409233415149,20.804262161254883,22.487533569335938,20.010944366455078,2.4765892028808594,,,,,,NOT_AVAILABLE,0,58.510802429932866
1824561137374447872,297.04427676969055,18.68262914697642,19.676565170288086,20.432600021362305,18.880916595458984,1.5516834259033203,0.9694780707359314,0.30447736230455924,0.3604622185230255,-4.737802063121436,-8.028079709899677,NOT_AVAILABLE,0,58.68903451347953
1824562653550162560,297.06072494878254,18.699564457978127,20.88251495361328,20.953027725219727,19.206768035888672,1.7462596893310547,,,,,,NOT_AVAILABLE,0,58.8650317509888
